spot2,,
Wavelength (nm),Abs,
799.9852905,-4.866289237E-005,
799.0157471,-0.001236983808,
798.0111694,-0.0009968109662,
797.0061646,-0.00128509535,
796.0007324,-0.001048409496,
794.9949951,-0.001636942499,
793.9887085,-0.001263260026,
793.0169067,-0.001308994251,
792.0098267,-0.001088176039,
791.0025024,-0.001580926124,
789.9946899,-0.001722964691,
788.9865112,-0.00149497902,
788.0126953,-0.001476250007,
787.0037231,-0.000939833757,
785.9944458,-0.001716982923,
784.9845581,-0.001495391713,
784.0092163,-0.001621159608,
782.9987183,-0.001534446608,
781.9877319,-0.002121291356,
781.0112915,-0.001034722896,
779.9995728,-0.001941502094,
778.9873657,-0.002347300993,
778.0098267,-0.002022053115,
776.9968872,-0.002501082839,
775.9836426,-0.002054465236,
775.0048828,-0.002666542307,
773.9907837,-0.001944285235,
773.0113525,-0.001740239328,
771.99646,-0.002462011995,
771.0162354,-0.001632506843,
770.0006104,-0.001937584952,
768.9846802,-0.001689599594,
768.0032959,-0.002044571796,
766.9865112,-0.001986237243,
766.0045166,-0.00192222523,
764.9869385,-0.002157405252,
764.0041504,-0.002189343562,
762.9858398,-0.002180380514,
762.0023193,-0.002150347456,
760.9832153,-0.002336281352,
759.9990234,-0.002466593636,
759.0143433,-0.00230687717,
757.9942017,-0.002249195939,
757.0088501,-0.002086153487,
755.987854,-0.002390037989,
755.00177,-0.002071469091,
754.0153198,-0.002396731172,
752.9932861,-0.002320472384,
752.0061035,-0.002263668459,
750.9832764,-0.002537010703,
749.9953613,-0.002361770254,
749.0070801,-0.00252527534,
747.9832153,-0.002655273536,
746.9942017,-0.002157868817,
746.0049438,-0.002415472176,
745.0152588,-0.002018085215,
743.9898071,-0.002236422617,
742.9994507,-0.002197894501,
742.008667,-0.001793244854,
741.0175781,-0.00217492017,
739.9907227,-0.002265573945,
738.9989014,-0.002195370384,
738.0067139,-0.002425563056,
737.0142212,-0.002109081019,
735.9859009,-0.002500516595,
734.9926758,-0.002215716755,
733.9991455,-0.001970776357,
733.005249,-0.002279943088,
732.0109253,-0.00142299931,
731.0162964,-0.002033338416,
729.9859009,-0.001594750327,
728.9905396,-0.001536149066,
727.9949341,-0.001357975183,
726.9989014,-0.001263156766,
726.0025635,-0.001445755479,
725.0058594,-0.001213803771,
724.0088501,-0.001379702589,
723.0115356,-0.001080584479,
722.0137939,-0.0005736164749,
721.0157471,-0.0007030629786,
720.017334,-0.0008362430381,
718.9829102,-0.0004544233088,
717.9838867,-0.0008848640136,
716.984436,-0.0003953575797,
715.9846802,-0.0003295068746,
714.9845581,-0.000411598885,
713.9841309,-0.000320350111,
712.9833374,-0.0002521596616,
711.9822388,-0.0005537101533,
711.0165405,-0.0006765978178,
710.0148315,-9.561223851E-005,
709.0126343,-0.0004098920326,
708.0103149,-0.0006815601955,
707.0075073,-6.838534318E-005,
706.0043335,-8.686462388E-005,
705.0009155,2.81130724E-005,
703.9970703,0.0002151656954,
702.993042,-0.0001619124378,
701.9885254,6.935404963E-005,
700.9838257,0.0001464357192,
700.0145874,0.0001861082128,
699.0091553,-8.831394371E-005,
698.0033569,9.679842333E-005,
696.9973145,0.000125875813,
695.9909058,0.0001142756955,
694.9841309,-5.17719343E-008,
694.0130005,0.0004547697317,
693.0056152,0.0002249296376,
691.9979858,8.113420336E-005,
690.9898682,0.000237076616,
690.0175171,-0.0002961380233,
689.0088501,0.0003057432186,
687.9998169,-4.757580245E-005,
686.9905396,0.0003550417023,
