spot4,,
Wavelength (nm),Abs,
799.9852905,0.00143640372,
799.0157471,0.0001503976237,
798.0111694,0.001415990409,
797.0061646,0.0005659770686,
796.0007324,0.0007238309481,
794.9949951,0.0003874009417,
793.9887085,0.0007461046334,
793.0169067,0.0002784410608,
792.0098267,0.0002693752467,
791.0025024,0.0005430905148,
789.9946899,0.0001668153272,
788.9865112,0.0005246111541,
788.0126953,0.0003991638077,
787.0037231,0.0002469446626,
785.9944458,-0.0001360870956,
784.9845581,0.0001430176344,
784.0092163,7.080389332E-005,
782.9987183,0.0002447431325,
781.9877319,-0.0006929836818,
781.0112915,-0.0001622747077,
779.9995728,-0.0001800254831,
778.9873657,-0.00127012562,
778.0098267,-0.0004448554246,
776.9968872,-7.20087919E-005,
775.9836426,-0.0004572678008,
775.0048828,-0.0009997035377,
773.9907837,-0.0004594916245,
773.0113525,-0.0005836985656,
771.99646,-0.0007117465138,
771.0162354,2.503245196E-005,
770.0006104,-0.0005407317658,
768.9846802,0.0001325304911,
768.0032959,-0.0001562713587,
766.9865112,-0.0006331232726,
766.0045166,-0.0001361388568,
764.9869385,-0.0005697386805,
764.0041504,-0.0002994491661,
762.9858398,-0.0002158353309,
762.0023193,-0.0005248572561,
760.9832153,-0.000548694632,
759.9990234,-0.0007319557481,
759.0143433,-0.0004786265781,
757.9942017,-0.0003511823306,
757.0088501,-0.00065876398,
755.987854,-0.0003905988706,
755.00177,-0.0006650188006,
754.0153198,-0.0005492116907,
752.9932861,-0.0005848876899,
752.0061035,-0.000459336472,
750.9832764,-0.0005601216108,
749.9953613,-0.0008309724508,
749.0070801,-0.0007623453275,
747.9832153,-0.00080368825,
746.9942017,-0.0002641635947,
746.0049438,-0.0005471951445,
745.0152588,-0.0005152908852,
743.9898071,-0.0005228405935,
742.9994507,-0.0004307876516,
742.008667,-0.0003852711234,
741.0175781,-0.0003202466469,
739.9907227,-0.0005278046592,
738.9989014,-0.0003236093326,
738.0067139,-0.0006487353239,
737.0142212,-0.0003266098502,
735.9859009,-0.0007186725852,
734.9926758,-0.0001005812228,
733.9991455,-0.0001736601262,
733.005249,-0.0004284085007,
732.0109253,0.0002212260442,
731.0162964,0.0001137060535,
729.9859009,7.196358638E-006,
728.9905396,0.000546770927,
727.9949341,0.0003432023223,
726.9989014,0.000670549809,
726.0025635,0.0004820052418,
725.0058594,0.0004537850327,
724.0088501,0.0006232115556,
723.0115356,0.0008905614377,
722.0137939,0.001215025201,
721.0157471,0.0007645675214,
720.017334,0.001013322617,
718.9829102,0.001766941743,
717.9838867,0.0007060698117,
716.984436,0.001261649071,
715.9846802,0.001483363099,
714.9845581,0.001633703709,
713.9841309,0.00166808127,
712.9833374,0.001531236805,
711.9822388,0.00163619814,
711.0165405,0.001933579217,
710.0148315,0.001577660907,
709.0126343,0.002302592853,
708.0103149,0.001718834159,
707.0075073,0.001497493475,
706.0043335,0.001574855065,
705.0009155,0.001790932496,
703.9970703,0.002051772084,
702.993042,0.00173307606,
701.9885254,0.001950142439,
700.9838257,0.002106315456,
700.0145874,0.001836058567,
699.0091553,0.002065790817,
698.0033569,0.002244095784,
696.9973145,0.001995909261,
695.9909058,0.002142265206,
694.9841309,0.002002280438,
694.0130005,0.002175408183,
693.0056152,0.002184618032,
691.9979858,0.002099942416,
690.9898682,0.002068105619,
690.0175171,0.002066883259,
689.0088501,0.002279380569,
687.9998169,0.002274254104,
686.9905396,0.002038507722,
686.0169067,0.00247951108,
685.006897,0.002017207909,
683.996582,0.002331870375,
682.9860229,0.002315630903,
682.0111694,0.002292677993,
680.9998779,0.002248285105,
679.9882813,0.002001240384,
679.0125732,0.00253702444,
678.0004272,0.002320757601,
676.987854,0.002245552838,
676.0111694,0.002932690317,
674.9979858,0.002507368568,
673.9845581,0.002423567232,
673.006897,0.002516325098,
671.9928589,0.002390847774,
671.0146484,0.002109228633,
669.999939,0.002295488492,
668.9848633,0.002141224686,
668.0057983,0.002321512438,
666.9901733,0.002088809852,
666.010437,0.002067091409,
664.9942627,0.002224841388,
664.013916,0.002398760524,
662.9970093,0.002284975257,
662.0161743,0.002266291529,
660.9985962,0.002442466095,
660.0171509,0.002504712902,
658.9989624,0.002637072466,
658.0169678,0.002972383518,
656.998291,0.002409120323,
656.0155029,0.002483546501,
654.9962769,0.002199551789,
654.0130005,0.002219715621,
652.993042,0.002584155183,
652.0092163,0.002444418613,
650.9886475,0.002865483053,
650.0042725,0.002511950908,
648.9830933,0.002683016006,
647.9981079,0.002580118831,
647.0128784,0.002664549509,
645.9907227,0.00293594785,
645.0049438,0.002610482741,
643.9822388,0.002471674932,
642.9958496,0.00269148103,
642.0091553,0.002791512758,
640.9855347,0.002574832644,
639.998291,0.00258043129,
639.0107422,0.002992635593,
637.9863281,0.002711459529,
636.99823,0.002537154593,
636.0097656,0.003091589315,
634.984375,0.002938163234,
