spot2,,
Wavelength (nm),Abs,
799.9973755,0.002246489748,
798.9931641,0.002091228729,
797.9885864,0.002728443127,
796.9835815,0.002530593192,
796.0128784,0.002440227428,
795.007019,0.002493856242,
794.0008545,0.002134200884,
792.9942017,0.001675851061,
791.9871826,0.003054570174,
791.0144653,0.002814257517,
790.0067139,0.00238634483,
788.9984741,0.002058066195,
787.9899292,0.00260767038,
787.015686,0.002454102505,
786.0062256,0.00187448191,
784.996521,0.002386214677,
783.9863281,0.002710730303,
783.0106201,0.001857739524,
781.9995728,0.002436062321,
780.9882202,0.00291700149,
780.0113525,0.00240672566,
778.9992676,0.002705103951,
777.9866943,0.002494429005,
777.008728,0.002394595882,
775.9953613,0.002473679604,
775.0166626,0.002750246786,
774.0025635,0.002708490007,
772.9880981,0.001843129518,
772.0082397,0.002817722736,
770.993042,0.002896466525,
770.0123901,0.002695336007,
768.9963989,0.002899306826,
768.0150146,0.002530801576,
766.99823,0.002039314015,
766.0161133,0.002273109043,
764.9986572,0.002031199634,
764.0158081,0.00232453132,
762.9974976,0.002370415721,
762.013916,0.002621889347,
760.994873,0.001766889705,
760.0105591,0.002247946803,
758.9907227,0.002463995013,
758.0056763,0.002450614236,
756.9851074,0.002380358288,
755.9993896,0.001907708473,
755.0133057,0.00276655471,
753.9916382,0.002803861862,
753.0047607,0.002125122352,
752.0175781,0.002668846864,
750.994751,0.002095884643,
750.0068359,0.002443949925,
748.9832764,0.002050627721,
747.9946289,0.002289815573,
747.0056763,0.001956097083,
746.0162964,0.002460662741,
744.9912109,0.00236669369,
744.0011597,0.002656892175,
743.0107422,0.002473289147,
741.9846802,0.002105951076,
740.9935303,0.002064724453,
740.0020142,0.002115523675,
739.0102539,0.002353549935,
737.982605,0.002152618952,
736.9901123,0.001751503092,
735.9971924,0.002165912418,
735.0039063,0.002477194183,
734.010437,0.002219247399,
733.0164185,0.002554235747,
731.9866333,0.002579363761,
730.9920654,0.002556527033,
729.9970703,0.002316645812,
729.00177,0.002477115951,
728.0060425,0.002663976513,
727.0100708,0.002259135712,
726.0137329,0.002615092322,
725.0170288,0.002774604596,
723.984375,0.00267481152,
722.9869995,0.002573791193,
721.9893188,0.002435645787,
720.9912109,0.002777835121,
719.9927979,0.002924741479,
718.9940186,0.002416617237,
717.994873,0.002704895567,
716.9955444,0.003179509193,
715.9957275,0.002565328265,
714.9956055,0.002518902766,
713.9951172,0.002680593636,
712.9943237,0.002843908267,
711.9932251,0.003103842726,
710.9917603,0.002712240908,
709.9899902,0.002788751153,
708.987854,0.002974312287,
707.9853516,0.00274540158,
706.9825439,0.003071358893,
706.0153198,0.003218207974,
705.0118408,0.003269377165,
704.0079956,0.00263613509,
703.0039063,0.003106841119,
701.9994507,0.002943688305,
700.9946289,0.00280477386,
699.989563,0.003244965337,
698.9840698,0.003198754042,
698.0142212,0.003019066062,
697.0080566,0.002982079284,
696.0016479,0.002776767127,
694.9949341,0.002879476175,
693.987854,0.00320615992,
693.0164185,0.002826112323,
692.008728,0.00275402423,
691.0006714,0.003032725304,
689.9923096,0.003167514456,
