spot2,,
Wavelength (nm),Abs,
799.9973755,-0.0002722867939,
798.9931641,2.399695586E-005,
797.9885864,-0.0002406728017,
796.9835815,-0.0003580623888,
796.0128784,-0.0003803053987,
795.007019,-0.000870913791,
794.0008545,-0.0005741852219,
792.9942017,-0.0008712754934,
791.9871826,-0.001099124085,
791.0144653,-0.0003852194059,
790.0067139,-0.0002176981943,
788.9984741,-0.0009438115521,
787.9899292,-0.0001442126668,
787.015686,-0.0005321482313,
786.0062256,-0.001014940906,
784.996521,-0.0008796456386,
783.9863281,-0.001036840375,
783.0106201,-0.0007743351744,
781.9995728,-0.001539966674,
780.9882202,-0.0008687953814,
780.0113525,-0.001479913248,
778.9992676,-0.001083941315,
777.9866943,-0.001531248097,
777.008728,-0.001149780932,
775.9953613,-0.001444826717,
775.0166626,-0.001698366599,
774.0025635,-0.0009712419123,
772.9880981,-0.001093391795,
772.0082397,-0.001578759635,
770.993042,-0.001098865876,
770.0123901,-0.001260988647,
768.9963989,-0.0014804292,
768.0150146,-0.001926606405,
766.99823,-0.0019064527,
766.0161133,-0.001311729895,
764.9986572,-0.001272190479,
764.0158081,-0.001637458336,
762.9974976,-0.001644369564,
762.013916,-0.001283753314,
760.994873,-0.001529751928,
760.0105591,-0.001921400544,
758.9907227,-0.001937945723,
758.0056763,-0.001731627854,
756.9851074,-0.001595885144,
755.9993896,-0.001806856017,
755.0133057,-0.001650042948,
753.9916382,-0.001464124653,
753.0047607,-0.001918823458,
752.0175781,-0.001742662862,
750.994751,-0.001440027845,
750.0068359,-0.001724047586,
748.9832764,-0.002142259385,
747.9946289,-0.001371084014,
747.0056763,-0.001586342347,
746.0162964,-0.001437189872,
744.9912109,-0.001745963003,
744.0011597,-0.001660718932,
743.0107422,-0.001354981796,
741.9846802,-0.001381250913,
740.9935303,-0.002045808593,
740.0020142,-0.001457520062,
739.0102539,-0.001613938482,
737.982605,-0.0013615879,
736.9901123,-0.001375780441,
735.9971924,-0.001452463446,
735.0039063,-0.001665515359,
734.010437,-0.001369793783,
733.0164185,-0.001135271275,
731.9866333,-0.001024857862,
730.9920654,-0.001081927214,
729.9970703,-0.0009662312223,
729.00177,-0.001063593547,
728.0060425,-0.0004185814178,
727.0100708,-0.0006547318771,
726.0137329,-0.0008529845509,
725.0170288,-0.0003813399235,
723.984375,-0.0001192661657,
722.9869995,-0.0001820437465,
721.9893188,-0.0002987766056,
720.9912109,-0.0001896509639,
719.9927979,0.0001167873052,
718.9940186,-0.0002472958877,
717.994873,-0.0001592212939,
716.9955444,4.706324034E-005,
715.9957275,0.0001359226007,
714.9956055,-7.671923231E-005,
713.9951172,0.0003585650993,
712.9943237,0.000309007155,
711.9932251,0.0006557722227,
710.9917603,0.0005490517942,
709.9899902,0.0006934948615,
708.987854,0.0009419498383,
707.9853516,0.0009407046018,
706.9825439,0.0009201070643,
706.0153198,0.0007457156898,
705.0118408,5.573606541E-005,
704.0079956,0.0007840944454,
703.0039063,0.0006877649575,
701.9994507,0.0006294331397,
700.9946289,0.0005798442871,
699.989563,0.001168873394,
698.9840698,0.0009241797961,
698.0142212,0.001254899194,
697.0080566,0.0005545465974,
696.0016479,0.0007843018975,
694.9949341,0.0008539110422,
693.987854,0.0009503292385,
693.0164185,0.0006766424631,
692.008728,0.0008489571046,
691.0006714,0.0005158511922,
689.9923096,0.001425002236,
688.9835205,0.001021495787,
688.010498,0.001245812979,
687.0011597,0.001037116162,
685.9915161,0.0006022143061,
685.0175781,0.001157037797,
684.0072632,0.000693728216,
682.9966431,0.0008760617347,
681.9857178,0.001116731437,
681.0105591,0.001540121157,
679.9989624,0.0006780165713,
678.9870605,0.001182578271,
678.0109253,0.001686999225,
676.9984131,0.001324090525,
675.9855347,0.001034002402,
675.008606,0.001257780939,
673.9951172,0.001412146725,
673.0174561,0.001024064608,
672.003418,0.0009626002866,
670.9889526,0.001232313807,
670.010498,0.001378023182,
668.9954224,0.001073756022,
668.0162964,0.0007607296575,
667.0006714,0.001175933401,
665.9846802,0.001258975128,
665.0046387,0.0008841026574,
663.9880371,0.0009544541244,
663.0074463,0.001247889828,
661.9902344,0.001098020002,
661.0090332,0.00132375292,
659.9912109,0.00123454642,
659.0093994,0.001420015818,
657.9909668,0.001538770273,
657.0085449,0.001658414723,
655.989563,0.001194103155,
655.0065918,0.001208094298,
653.9868774,0.001705060364,
653.003418,0.001476401929,
651.9830933,0.001693340018,
