spot3,,
Wavelength (nm),Abs,
799.9852905,0.004905945621,
799.0157471,0.003972191829,
798.0111694,0.004803934135,
797.0061646,0.004039701074,
796.0007324,0.004791318439,
794.9949951,0.0041406448,
793.9887085,0.003971721511,
793.0169067,0.004620833788,
792.0098267,0.004558780231,
791.0025024,0.004595064558,
789.9946899,0.004681379069,
788.9865112,0.003891424509,
788.0126953,0.004300744738,
787.0037231,0.004149556626,
785.9944458,0.00398844108,
784.9845581,0.004464853089,
784.0092163,0.004666830879,
782.9987183,0.005111298058,
781.9877319,0.004067528062,
781.0112915,0.004873379134,
779.9995728,0.004131576512,
778.9873657,0.004063007887,
778.0098267,0.004669709131,
776.9968872,0.00476156082,
775.9836426,0.004668793175,
775.0048828,0.003542223945,
773.9907837,0.004513736349,
773.0113525,0.004703307059,
771.99646,0.004381326493,
771.0162354,0.005188232288,
770.0006104,0.00444285851,
768.9846802,0.004861232359,
768.0032959,0.00463566836,
766.9865112,0.004318731837,
766.0045166,0.004959277809,
764.9869385,0.00435486529,
764.0041504,0.004465428181,
762.9858398,0.004635642283,
762.0023193,0.004165132996,
760.9832153,0.004265400115,
759.9990234,0.004172555637,
759.0143433,0.004689098336,
757.9942017,0.004617380444,
757.0088501,0.004398271441,
755.987854,0.004904453643,
755.00177,0.004790245555,
754.0153198,0.004692656919,
752.9932861,0.004391681403,
752.0061035,0.004805609118,
750.9832764,0.004718955606,
749.9953613,0.004535838962,
749.0070801,0.004824638367,
747.9832153,0.00483311899,
746.9942017,0.004785665311,
746.0049438,0.004945086781,
745.0152588,0.004868824035,
743.9898071,0.005119470414,
742.9994507,0.004437889438,
742.008667,0.004813461564,
741.0175781,0.004563985858,
739.9907227,0.004565372132,
738.9989014,0.00499884272,
738.0067139,0.004579917062,
737.0142212,0.004828852601,
735.9859009,0.004523309879,
734.9926758,0.004868405405,
733.9991455,0.0050679259,
733.005249,0.004644669127,
732.0109253,0.004978391808,
731.0162964,0.004193856847,
729.9859009,0.004547322635,
728.9905396,0.004652701318,
727.9949341,0.004446572158,
726.9989014,0.005026207305,
726.0025635,0.004713093862,
725.0058594,0.004797704984,
724.0088501,0.004936394282,
723.0115356,0.004728036467,
722.0137939,0.005296465941,
721.0157471,0.004604090005,
720.017334,0.004655710422,
718.9829102,0.005300029647,
717.9838867,0.004716103431,
716.984436,0.004928173032,
715.9846802,0.005252760369,
714.9845581,0.005094168708,
713.9841309,0.005294002593,
712.9833374,0.005464306101,
711.9822388,0.004549572244,
711.0165405,0.00499884272,
710.0148315,0.005037022755,
709.0126343,0.005201776046,
708.0103149,0.005077982787,
707.0075073,0.004915946629,
706.0043335,0.00522386143,
705.0009155,0.005268455017,
703.9970703,0.00510660978,
702.993042,0.004957759287,
701.9885254,0.005603969097,
700.9838257,0.005589599255,
700.0145874,0.005207251757,
699.0091553,0.005445930641,
698.0033569,0.005394557025,
696.9973145,0.005247074645,
695.9909058,0.005485958885,
694.9841309,0.005653610453,
694.0130005,0.005577302072,
693.0056152,0.005594004877,
691.9979858,0.005261878483,
690.9898682,0.005419430323,
690.0175171,0.005126804579,
689.0088501,0.005414712243,
687.9998169,0.005426848307,
686.9905396,0.005210631061,
686.0169067,0.005547726061,
685.006897,0.005397020373,
683.996582,0.00517178094,
682.9860229,0.005866715685,
682.0111694,0.005604283419,
680.9998779,0.00596005423,
679.9882813,0.005205627531,
679.0125732,0.00597716542,
678.0004272,0.005691612139,
676.987854,0.00598230958,
676.0111694,0.00619074516,
674.9979858,0.006176881026,
673.9845581,0.005946119316,
673.006897,0.006158527918,
671.9928589,0.006035170518,
671.0146484,0.005949819461,
669.999939,0.005893295631,
668.9848633,0.006074255798,
668.0057983,0.005940057337,
666.9901733,0.006098564249,
666.010437,0.005868316162,
664.9942627,0.005888835061,
664.013916,0.006415095646,
662.9970093,0.005902479868,
662.0161743,0.006247097626,
660.9985962,0.006520876195,
660.0171509,0.006009342615,
658.9989624,0.006571699865,
658.0169678,0.006619796157,
656.998291,0.00632530963,
656.0155029,0.006302459165,
654.9962769,0.006597192958,
654.0130005,0.006392686628,
652.993042,0.006336262915,
652.0092163,0.00646979548,
650.9886475,0.006783179007,
650.0042725,0.006621294189,
648.9830933,0.006607574411,
647.9981079,0.006633647718,
647.0128784,0.006484010257,
645.9907227,0.007140628062,
645.0049438,0.007136049215,
643.9822388,0.007144759409,
642.9958496,0.006827354431,
642.0091553,0.007074266206,
640.9855347,0.007154812105,
639.998291,0.007270538714,
639.0107422,0.007239241619,
637.9863281,0.007212447934,
636.99823,0.007055559661,
636.0097656,0.00715575926,
634.984375,0.007394774817,
633.9954834,0.007455497049,
633.0061646,0.007541486528,
632.0166016,0.007701738738,
630.9901733,0.007985902019,
630,0.007945140824,
629.0096436,0.00770932762,
627.9822998,0.008310857229,
626.991333,0.008031623438,
626.0001221,0.008150273934,
625.008667,0.008014641702,
624.0168457,0.008421613835,
622.9880981,0.008428950794,
621.9956665,0.008733002469,
621.0030518,0.008614456281,
620.0102539,0.008528622799,
619.0170898,0.008508401923,
617.9868164,0.008774206042,
616.9931641,0.008829811588,
615.9991455,0.009440013207,
615.0049438,0.009423981421,
614.010376,0.009467526339,
613.015686,0.009683994576,
611.9837036,0.009614623152,
610.9884033,0.009498191066,
609.9928589,0.009866435081,
608.9968872,0.009992077947,
608.0007935,0.009969907813,
607.0043945,0.0101170158,
606.0076904,0.01027628593,
605.0107422,0.01042819116,
604.0135498,0.01066917367,
603.0161133,0.01095393114,
602.0183105,0.01114572398,
600.9833374,0.01100679021,
599.9851685,0.01126267854,
598.9865723,0.01129997894,
597.987793,0.01186646614,
596.9887085,0.01199375372,
595.9893799,0.01217671577,
594.9897461,0.01231173705,
593.9899902,0.01276250184,
592.9898682,0.01284634974,
591.9894409,0.01310887374,
590.9887695,0.01333327685,
589.987915,0.0133926468,
588.9867554,0.01404843759,
587.9853516,0.01444539614,
586.9837036,0.01448960882,
585.9818115,0.01481992379,
585.0167236,0.01512411516,
584.0142212,0.01541269571,
583.0115967,0.01540408563,
582.008667,0.01596905291,
581.0054321,0.01642016508,
580.0019531,0.01648856141,
578.99823,0.01672895066,
577.9943237,0.01748212054,
576.9900513,0.01781919785,
575.9855957,0.01830196194,
575.0180664,0.01879445463,
574.0131226,0.01910036243,
573.0078735,0.01943122596,
572.0023804,0.0199680943,
570.9967041,0.02065349743,
569.9907837,0.02106143348,
568.984436,0.0216951184,
568.0153198,0.02208785526,
567.008606,0.02254487947,
566.0016479,0.02343023941,
564.9943237,0.02406460047,
563.9869385,0.02463128418,
563.0164795,0.02509118617,
562.008606,0.02577390708,
561.0004272,0.02652189136,
559.9919434,0.02727827802,
558.9832153,0.02778040059,
558.0117188,0.02846158668,
557.0025635,0.02921164408,
555.993103,0.03001750261,
554.9833984,0.0310596358,
554.0109253,0.03182642534,
553.0007935,0.03274365887,
551.9904175,0.0336516723,
551.0172119,0.03455990553,
550.0063477,0.03565161675,
548.9952393,0.03664281592,
547.9839478,0.03780394047,
547.0097656,0.03849525005,
545.9980469,0.03993752971,
544.9859009,0.04100317135,
544.0111084,0.04200105742,
542.9986572,0.04313653335,
541.9858398,0.04445844516,
541.010437,0.04567447305,
539.9971313,0.04727964476,
538.9837036,0.04858184978,
538.0075073,0.0498983711,
536.9936523,0.05141632631,
536.0169678,0.0529037267,
535.0026245,0.05459148064,
533.9879761,0.0559826456,
533.0106812,0.05763983354,
531.9955444,0.05934874341,
531.0178223,0.06093356758,
530.0023193,0.06281220913,
528.9865112,0.06491270661,
528.0081787,0.06660686433,
526.9918823,0.0683664009,
526.0131226,0.07058069855,
524.9963989,0.07284533978,
524.0171509,0.07474923879,
523.000061,0.07670684159,
521.982605,0.07910549641,
521.0026855,0.0814153403,
519.9848633,0.08360546082,
519.0045776,0.08606664836,
517.9862671,0.08861745149,
517.0054932,0.09083101153,
515.9866943,0.09375868738,
515.0054932,0.09621597826,
513.9863892,0.09884914011,
513.0046997,0.1017711237,
511.9851685,0.1047827378,
511.0031433,0.1076700166,
509.9830322,0.1106187925,
509.0005493,0.1139071733,
508.0178223,0.1168112382,
506.9971619,0.1202083379,
506.0140686,0.1235330254,
504.9928894,0.1272796392,
504.0093689,0.1306096613,
502.987793,0.1339279711,
502.0038452,0.1379327029,
500.9818115,0.1419349909,
499.9974365,0.1456186324,
499.0128479,0.1501068324,
497.9902039,0.1538245678,
497.005249,0.1576360166,
495.9821472,0.1618853807,
494.9967651,0.1663134247,
494.0111694,0.1706339866,
492.9873962,0.1748679876,
492.0014038,0.1791738868,
491.0151978,0.1831426322,
489.9908447,0.1882624775,
489.0042419,0.1931952983,
488.0174561,0.1978911012,
486.9924622,0.2027136534,
486.005249,0.2074213475,
485.0177612,0.2128429264,
483.992157,0.2181207985,
483.004364,0.2225994319,
