spot1,,
Wavelength (nm),Abs,
799.9852905,0.005677449517,
799.0157471,0.004687240347,
798.0111694,0.005510103889,
797.0061646,0.005324635655,
796.0007324,0.005396810826,
794.9949951,0.004831103608,
793.9887085,0.005164131522,
793.0169067,0.005573316477,
792.0098267,0.005324714351,
791.0025024,0.005073189735,
789.9946899,0.004943175241,
788.9865112,0.005061928183,
788.0126953,0.005045717116,
787.0037231,0.00481835613,
785.9944458,0.004597314168,
784.9845581,0.00438564131,
784.0092163,0.004850447644,
782.9987183,0.004242082592,
781.9877319,0.003342568176,
781.0112915,0.004737535957,
779.9995728,0.004131785594,
778.9873657,0.003881290555,
778.0098267,0.0045517697,
776.9968872,0.004459491465,
775.9836426,0.004443695303,
775.0048828,0.003375933506,
773.9907837,0.0038180626,
773.0113525,0.004774175584,
771.99646,0.003950692713,
771.0162354,0.004740205593,
770.0006104,0.00391636882,
768.9846802,0.004548107274,
768.0032959,0.004408992827,
766.9865112,0.003926137928,
766.0045166,0.00442151865,
764.9869385,0.004070271738,
764.0041504,0.00434757024,
762.9858398,0.004291751422,
762.0023193,0.004215446766,
760.9832153,0.00399515545,
759.9990234,0.003926556092,
759.0143433,0.003846841864,
757.9942017,0.004064549226,
757.0088501,0.004526474979,
755.987854,0.004055796191,
755.00177,0.004058983643,
754.0153198,0.003963440657,
752.9932861,0.003566756612,
752.0061035,0.003935828805,
750.9832764,0.004152535927,
749.9953613,0.003806650639,
749.0070801,0.004017466679,
747.9832153,0.003777090693,
746.9942017,0.004097944126,
746.0049438,0.003862067824,
745.0152588,0.004129093606,
743.9898071,0.004275673535,
742.9994507,0.004039858002,
742.008667,0.004391472321,
741.0175781,0.004054045305,
739.9907227,0.00411503436,
738.9989014,0.00419464102,
738.0067139,0.003863425925,
737.0142212,0.004278810695,
735.9859009,0.004107351415,
734.9926758,0.0044155824,
733.9991455,0.004519307986,
733.005249,0.004058565944,
732.0109253,0.004398715682,
731.0162964,0.004181101918,
729.9859009,0.00420130603,
728.9905396,0.004473901819,
727.9949341,0.004320587963,
726.9989014,0.004421911202,
726.0025635,0.004549310543,
725.0058594,0.004245428368,
724.0088501,0.004475549795,
723.0115356,0.004750516266,
722.0137939,0.00498758303,
721.0157471,0.004753918853,
720.017334,0.004364644177,
718.9829102,0.004831234459,
717.9838867,0.004742063582,
716.984436,0.004423584789,
715.9846802,0.004944065586,
714.9845581,0.004731255118,
713.9841309,0.004779488314,
712.9833374,0.00501345424,
711.9822388,0.004840369802,
711.0165405,0.005000727717,
710.0148315,0.004982240964,
709.0126343,0.005022645928,
708.0103149,0.00507562561,
707.0075073,0.004844296258,
706.0043335,0.004821523558,
705.0009155,0.00480490271,
703.9970703,0.005336218514,
702.993042,0.005258314777,
701.9885254,0.005115174688,
700.9838257,0.005324871279,
700.0145874,0.005274560302,
699.0091553,0.005343136843,
698.0033569,0.005296518095,
696.9973145,0.005173038226,
695.9909058,0.00527275214,
694.9841309,0.005561097991,
694.0130005,0.005602290854,
693.0056152,0.005345338024,
691.9979858,0.005089061335,
690.9898682,0.005227634218,
690.0175171,0.005073137581,
689.0088501,0.005404280499,
687.9998169,0.005246341228,
686.9905396,0.005262507126,
686.0169067,0.005572110415,
685.006897,0.005112031475,
683.996582,0.004869295284,
682.9860229,0.005193131045,
682.0111694,0.004890211858,
680.9998779,0.005247625057,
679.9882813,0.00493409019,
679.0125732,0.004793569446,
678.0004272,0.004972945899,
676.987854,0.005197139457,
676.0111694,0.005657858681,
674.9979858,0.005287242122,
673.9845581,0.005118684378,
673.006897,0.005514901597,
671.9928589,0.005522347055,
671.0146484,0.0053700516,
669.999939,0.005284045357,
668.9848633,0.004770433065,
668.0057983,0.00530652795,
666.9901733,0.005135474727,
666.010437,0.00551752327,
664.9942627,0.005107500125,
664.013916,0.005187236704,
662.9970093,0.005083325785,
662.0161743,0.004868065007,
660.9985962,0.005597492214,
660.0171509,0.005129816476,
658.9989624,0.005447607953,
658.0169678,0.005635069683,
656.998291,0.005407347344,
656.0155029,0.005469575059,
654.9962769,0.005248385016,
654.0130005,0.005428342149,
652.993042,0.0053872969,
652.0092163,0.005501767155,
650.9886475,0.005717394408,
650.0042725,0.005228577647,
648.9830933,0.005563037936,
647.9981079,0.00508070644,
647.0128784,0.005724214017,
645.9907227,0.005603313446,
645.0049438,0.005940556061,
643.9822388,0.005558528472,
642.9958496,0.005870074034,
642.0091553,0.005745670293,
640.9855347,0.005821982399,
639.998291,0.005771482363,
639.0107422,0.006325283553,
637.9863281,0.006229607854,
636.99823,0.005931134801,
636.0097656,0.006116941106,
634.984375,0.006206184626,
633.9954834,0.006264009979,
633.0061646,0.006433879957,
632.0166016,0.006283575669,
630.9901733,0.006664979737,
630,0.006548652425,
629.0096436,0.006270627957,
627.9822998,0.007017253898,
