spot4,,
Wavelength (nm),Abs,
799.9973755,0.001892524771,
798.9931641,0.001350575592,
797.9885864,0.001548304223,
796.9835815,0.001362909912,
796.0128784,0.001375374384,
795.007019,0.00154399185,
794.0008545,0.001328063081,
792.9942017,0.001197711215,
791.9871826,0.001238881727,
791.0144653,0.001352419262,
790.0067139,0.001477804617,
788.9984741,0.001241919002,
787.9899292,0.001888546976,
787.015686,0.0008664646884,
786.0062256,0.001007173327,
784.996521,0.001819785684,
783.9863281,0.001847626874,
783.0106201,0.00182373682,
781.9995728,0.001345693949,
780.9882202,0.001073937747,
780.0113525,0.001254120376,
778.9992676,0.0011583874,
777.9866943,0.00099451188,
777.008728,0.0008457150543,
775.9953613,0.001489389222,
775.0166626,0.00138184044,
774.0025635,0.001298723393,
772.9880981,0.0006272037281,
772.0082397,0.001185952569,
770.993042,0.001361871255,
770.0123901,0.0008215688867,
768.9963989,0.0009959129384,
768.0150146,0.000780515722,
766.99823,0.000719863805,
766.0161133,0.001151561271,
764.9986572,0.001460661879,
764.0158081,0.0008615883999,
762.9974976,0.0007996803033,
762.013916,0.001106636017,
760.994873,0.001057952759,
760.0105591,0.0006159272161,
758.9907227,0.0003348346218,
758.0056763,0.001031744992,
756.9851074,0.0007842759951,
755.9993896,0.0005067026941,
755.0133057,0.000882157241,
753.9916382,0.000754817389,
753.0047607,0.0004532149469,
752.0175781,0.001062493888,
750.994751,0.000605558278,
750.0068359,0.0007814493147,
748.9832764,0.0007144187693,
747.9946289,0.0009864688618,
747.0056763,0.0003889554937,
746.0162964,0.0009054247639,
744.9912109,0.0006278518122,
744.0011597,0.0009751830366,
743.0107422,0.0008389716386,
741.9846802,0.0005835769116,
740.9935303,0.0003897845745,
740.0020142,0.000772061816,
739.0102539,0.0004714581009,
737.982605,0.0007001323393,
736.9901123,0.0006935726851,
735.9971924,0.0007030881243,
735.0039063,0.0002145441249,
734.010437,0.001012362656,
733.0164185,0.0009006518521,
731.9866333,0.001351198764,
730.9920654,0.0009723032126,
729.9970703,0.0008139440906,
729.00177,0.001147745992,
728.0060425,0.001537445467,
727.0100708,0.001095191343,
726.0137329,0.0008389716386,
725.0170288,0.001314509544,
723.984375,0.001501078135,
722.9869995,0.001084369724,
721.9893188,0.001091376529,
720.9912109,0.001549161621,
719.9927979,0.001601901022,
718.9940186,0.001169600175,
717.994873,0.001407264383,
716.9955444,0.001563839614,
715.9957275,0.001747916336,
714.9956055,0.001834784867,
713.9951172,0.001894604764,
712.9943237,0.00163806905,
711.9932251,0.00198238669,
710.9917603,0.002246151445,
709.9899902,0.00174230244,
708.987854,0.002149184933,
707.9853516,0.002221172675,
706.9825439,0.002073957818,
706.0153198,0.001909866463,
705.0118408,0.001384904841,
704.0079956,0.0019834009,
703.0039063,0.00173681858,
701.9994507,0.001433546771,
700.9946289,0.00185383996,
699.989563,0.002059782622,
698.9840698,0.002018482424,
698.0142212,0.002445147373,
697.0080566,0.002030081348,
696.0016479,0.002053826582,
694.9949341,0.001809933805,
693.987854,0.001911296509,
693.0164185,0.002025712281,
692.008728,0.002041550819,
691.0006714,0.001901364536,
689.9923096,0.00242536352,
688.9835205,0.002531843027,
688.010498,0.002404877683,
687.0011597,0.00208771741,
685.9915161,0.001775362995,
685.0175781,0.002071565017,
684.0072632,0.001823528903,
682.9966431,0.002168227918,
681.9857178,0.002268971642,
681.0105591,0.002332885284,
679.9989624,0.002103558043,
678.9870605,0.002116017975,
678.0109253,0.003038173309,
676.9984131,0.002260228619,
675.9855347,0.001943797921,
675.008606,0.002188260434,
673.9951172,0.002095156349,
673.0174561,0.002255830914,
672.003418,0.002255883068,
670.9889526,0.002481515752,
670.010498,0.002643791959,
668.9954224,0.002456966089,
668.0162964,0.001991410274,
667.0006714,0.002350687049,
665.9846802,0.002530827653,
