spot4,,
Wavelength (nm),Abs,
799.9973755,0.002670253394,
798.9931641,0.003013487905,
797.9885864,0.004032908008,
796.9835815,0.002976423362,
796.0128784,0.003175102407,
795.007019,0.003460492706,
794.0008545,0.002889951691,
792.9942017,0.003174972022,
791.9871826,0.003814824391,
791.0144653,0.004108475056,
790.0067139,0.003377785673,
788.9984741,0.003167983843,
787.9899292,0.003599956399,
787.015686,0.003227883251,
786.0062256,0.003395891283,
784.996521,0.003650804982,
783.9863281,0.003356811358,
783.0106201,0.003323186655,
781.9995728,0.003679233836,
780.9882202,0.003892861074,
780.0113525,0.004082108848,
778.9992676,0.004130322021,
777.9866943,0.002982652746,
777.008728,0.003506862558,
775.9953613,0.003124413779,
775.0166626,0.003665998112,
774.0025635,0.003094300628,
772.9880981,0.003431869671,
772.0082397,0.003574717091,
770.993042,0.003851856105,
770.0123901,0.00360619463,
768.9963989,0.003894245485,
768.0150146,0.003574769245,
766.99823,0.003057542024,
766.0161133,0.003475783626,
764.9986572,0.003056942485,
764.0158081,0.003325977828,
762.9974976,0.003212575102,
762.013916,0.003975927364,
760.994873,0.002988022054,
760.0105591,0.003489065683,
758.9907227,0.003429782344,
758.0056763,0.003796831938,
756.9851074,0.003365759272,
755.9993896,0.003131114645,
755.0133057,0.004025853705,
753.9916382,0.003704870818,
753.0047607,0.003538987832,
752.0175781,0.003492458025,
750.994751,0.003438575193,
750.0068359,0.003631984117,
748.9832764,0.003311709501,
747.9946289,0.003469103482,
747.0056763,0.0033428811,
746.0162964,0.003474818077,
744.9912109,0.003088434692,
744.0011597,0.003452143166,
743.0107422,0.003209810937,
741.9846802,0.003296320094,
740.9935303,0.003671819577,
740.0020142,0.00366004603,
739.0102539,0.003745182883,
737.982605,0.003310926957,
736.9901123,0.003116565989,
735.9971924,0.003566835076,
735.0039063,0.003511977382,
734.010437,0.003868127009,
733.0164185,0.003490292002,
731.9866333,0.00366521487,
730.9920654,0.003758238163,
729.9970703,0.003783096559,
729.00177,0.003787326859,
