LN46_0.75_1_0.5mL_s_0.5mL_Ti_0h_r,Unnamed: 3
Wavelength (nm),Abs
537.9830322,0.002132510068
537.0067749,0.002390535548
535.9928589,0.002496355679
535.0162964,0.002341109561
534.0018921,0.00219172053
532.9871826,0.002502421848
532.0099487,0.00248234882
530.994812,0.002501432551
530.0170898,0.00230657449
529.0015259,0.002584676025
527.9857178,0.002786354162
527.0073242,0.002654678421
525.9910278,0.002789063845
525.012207,0.002825226402
523.9955444,0.002634963021
523.0162354,0.002653324045
521.9991455,0.002851542784
520.9817505,0.002738420153
520.0018311,0.002727244981
518.9839478,0.002794170054
518.0036011,0.002811834449
516.9853516,0.002982678823
516.0045776,0.002849927172
514.9859009,0.002822021721
514.0046387,0.002848441945
512.9855347,0.002973790979
512.0039063,0.002936286619
510.9842224,0.003015964292
510.0021667,0.003062651493
508.9820862,0.003097794252
507.9996338,0.003064632881
507.0169678,0.003057463793
505.9962463,0.003086453304
505.0131531,0.003300415352
503.9919739,0.003206472844
503.0084534,0.003338107606
501.9868469,0.003468294628
501.0029297,0.00337828137
500.0187683,0.003392395331
498.996582,0.003740874818
498.0119934,0.003713852027
496.9893188,0.003779049264
496.004364,0.003957615234
494.9812927,0.003592413152
493.9958801,0.003641068237
493.0102844,0.003482803004
491.9866028,0.003663909622
491.0006104,0.003902211785
490.0144043,0.003948602825
488.9900208,0.003824669635
488.0034485,0.004015089478
487.0166626,0.004385327455
485.9916382,0.004176162183
485.004425,0.00403865613
484.0170288,0.004009550437
482.9914246,0.00455543166
482.0036316,0.004641241394
481.015625,0.004422878381
479.9894104,0.004611729179
479.0010071,0.004620860331
478.0123596,0.004858850501
476.9855347,0.004656626377
475.9965515,0.00486316951
475.0073242,0.004895762075
474.0179443,0.004817780107
472.9902954,0.004965011962
472.0005493,0.00509615941
471.0105896,0.004940269049
469.9822998,0.005172304809
468.9919739,0.005288709421
468.0014343,0.005450046156
467.0107117,0.005457071122
465.9815674,0.005540332291
464.990448,0.005252262577
463.9990845,0.005751913413
463.0075989,0.005758523475
462.0158997,0.005800758488
460.9858704,0.005676007364
459.9938049,0.00582688814
459.0015259,0.006262302864
458.0090637,0.006220259704
457.0163879,0.006237695925
455.9854126,0.006209230982
454.9923706,0.006370357703
453.999176,0.006473605521
453.0057983,0.006327989046
452.0121765,0.006484614685
451.0184326,0.006796641741
449.9862671,0.00660665473
448.9920959,0.00687432196
447.9977417,0.007023278624
447.0032959,0.007011729293
446.008606,0.007137128152
