LN46_0.75_2_0.5mL_s_0.5mL_Ti_2h,Unnamed: 3
Wavelength (nm),Abs
800.0109253,-0.0004037369217
799.007019,-0.00148166751
798.0026855,-0.00149497902
796.9979248,-0.001323601464
795.9926758,-0.001029609586
794.9871826,-0.000504690106
794.0158691,-0.0003563553037
793.0095215,-0.001743436325
792.0026855,-0.001802112791
790.9956055,-0.001802473678
789.9880371,-0.001298257965
789.0148926,-0.001937842579
788.0064697,-0.001379599445
786.9977417,-0.001521445927
785.9886475,-0.001622345997
785.013855,-0.002429990564
784.0039063,-0.002124124905
782.9935913,-0.001287676278
781.9829102,-0.002128195018
781.0066528,-0.001619560644
779.9951782,-0.001911504194
778.9832153,-0.001907328959
778.0058594,-0.001905679586
776.9931641,-0.002002522349
776.0150757,-0.00151303655
775.0015869,-0.002089347923
773.987793,-0.002142826095
773.0085449,-0.001988401869
771.9938965,-0.002775870496
771.013916,-0.001974280924
769.9984741,-0.001534653013
768.9827881,-0.002655633725
768.0015869,-0.002109081019
766.9850464,-0.001944233663
766.0032959,-0.001774013042
764.9859619,-0.001723325695
764.0033569,-0.001999636414
762.9852905,-0.002123094629
762.0020142,-0.002386124805
760.9831543,-0.002828904195
759.9991455,-0.002081258688
759.0147095,-0.002441059332
757.994812,-0.002310327487
757.0096436,-0.002719589276
755.9889526,-0.002610246884
755.0030518,-0.002035657177
754.0168457,-0.002436940791
752.9949951,-0.002395186573
752.0080566,-0.002646886045
750.9854736,-0.002293590456
749.9978027,-0.002248989884
749.0097046,-0.002616010606
747.986084,-0.002535054926
746.9972534,-0.002679354511
746.0082397,-0.002447700361
744.9833984,-0.002556157298
743.9935913,-0.002323047025
743.003418,-0.002466130303
742.0129395,-0.002151686931
740.9866333,-0.002257230459
739.9954224,-0.002214686479
739.0037842,-0.00216533849
738.0119019,-0.002266037511
736.9841919,-0.002349051647
735.9914551,-0.002324025612
734.9985352,-0.002189137507
734.005188,-0.002377474681
733.0115356,-0.001876607072
732.0174561,-0.001986340387
730.9875488,-0.001997111132
729.9928589,-0.002014684025
728.9976807,-0.001657263492
728.0023193,-0.001614815323
727.0065308,-0.00173745479
726.010437,-0.001139195636
725.0139771,-0.001338620903
724.0171509,-0.001240649144
722.984436,-0.001434970996
721.9869385,-0.0007177938824
720.9890747,-0.001271261252
719.9909058,-0.0008968504844
718.9923096,-0.000739139854
717.9935913,-0.0006790790358
716.9943848,-0.0008012077888
715.994812,-0.0007629654719
