LN46_0.75_4_0.5mL_s_0.5mL_Ti_2mL_H2O_DF6_6h,Unnamed: 7
Wavelength (nm),Abs
800.0109253,-0.00067013636
799.007019,-0.0001162124463
798.0026855,0.0005571903312
796.9979248,3.085716889E-005
795.9926758,-0.0001058089474
794.9871826,7.520525105E-005
794.0158691,-0.0002944824519
793.0095215,0.0001147417643
792.0026855,0.0007422669441
790.9956055,-0.0001074652464
789.9880371,0.0002278303873
789.0148926,-0.0006428937777
788.0064697,-0.0001812674891
786.9977417,-0.0003555793664
785.9886475,-0.0001857179886
785.013855,-0.0001550810266
784.0039063,-0.0007756271516
782.9935913,-0.000489486556
781.9829102,-0.0003377323155
781.0066528,-4.229561091E-005
779.9951782,2.560197754E-005
778.9832153,-0.0002529357735
778.0058594,-0.0006365869194
776.9931641,-0.0004771268286
776.0150757,-0.000811491278
775.0015869,-0.000783379015
773.987793,-0.0004269085766
773.0085449,-0.0002829967125
771.9938965,-0.0004437693278
771.013916,-0.0004892279976
769.9984741,-0.000506293145
768.9827881,-5.870540917E-005
768.0015869,2.254726314E-005
766.9850464,-0.0007915958413
766.0032959,-0.0003107792581
764.9859619,-0.0005229957169
764.0033569,-0.0005848876899
762.9852905,-0.0001078793139
762.0020142,-0.0008686920628
760.9831543,-0.000809734338
759.9991455,-0.0009323429549
759.0147095,-0.000233842642
757.994812,-0.0008277687011
757.0096436,-0.000704148435
755.9889526,-0.0006680170191
755.0030518,-0.000540421519
754.0168457,-0.0002305310045
752.9949951,-0.0005539686535
752.0080566,-0.001066072495
750.9854736,-0.001143171685
749.9978027,-0.0006566962111
749.0097046,-0.0006826973986
747.986084,-0.0009610138368
746.9972534,-0.0009437598637
746.0082397,-0.000679492543
744.9833984,-0.00137918652
743.9935913,-0.0009834326338
743.003418,-0.0004143918923
742.0129395,-0.001349717495
740.9866333,-0.001114461222
739.9954224,-0.0004088058195
739.0037842,-0.001048409496
738.0119019,-0.001223664498
736.9841919,-0.0006717388169
735.9914551,-0.001181793516
734.9985352,-0.0008007943979
734.005188,-0.001069635968
733.0115356,-0.0006336402148
732.0174561,-0.0006435140967
730.9875488,-0.0009731015307
729.9928589,-0.0007170703029
728.9976807,-0.0006230940344
728.0023193,-0.0003036397684
727.0065308,-0.0005154977553
726.010437,-0.0007448767428
725.0139771,-0.0002931373019
724.0171509,-2.153659079E-005
722.984436,-0.0001138315711
721.9869385,0.0002881805412
720.9890747,-0.0002023811103
719.9909058,-0.0001702445297
718.9923096,-0.000367063185
717.9935913,-0.0002731146233
716.9943848,-0.0002785989491
715.994812,0.000153297864
714.9949341,-8.272367268E-005
713.994751,-0.0001947741112
712.9941406,-0.0003459575528
711.9932861,6.412428047E-005
710.9921265,-2.4435667E-005
709.9904785,0.0001440275228
708.9885864,0.0001832077542
707.9863892,1.571306711E-005
706.9838257,-0.0001563231053
706.0167236,-0.0001489223214
705.0135498,-3.023375939E-005
704.0099487,3.220333747E-005
703.0061035,0.0003433318343
702.0018311,0.0001992900216
700.9973755,0.0003791101044
699.9924927,0.0001360261813
698.9872437,-0.0005845775013
698.0175781,0.0003547567467
697.0117798,0.0004306453338
696.0056152,9.780820255E-005
694.9990845,0.0002334247256
693.9921875,0.0003400158312
692.9850464,0.0001095114494
692.0135498,-0.0001290482614
691.0057373,0.0006740498357
689.9975586,0.0003934118722
688.9891357,0.0001176158767
688.0162964,3.096072032E-005
687.0072021,2.570552715E-005
685.9978027,0.0001045919053
684.9880371,-0.000119783741
684.0139771,0.0001296044938
683.0036621,9.035143012E-005
681.9929199,0.0003330211912
681.0179443,-5.000880992E-005
680.0065918,0.0001717355772
678.9949951,0.0001963635732
677.9829712,0.0004932264565
677.0068359,0.0001980728121
675.9942017,6.415016833E-005
675.0174561,0.0006771350745
674.0042725,0.0001687575277
672.9906006,0.0004175342328
672.0130005,0.0005670656683
670.9987793,0.0003929973172
669.984314,-1.190752869E-006
669.0056763,0.0001869887055
667.9906006,0.0004401809128
667.0114136,0.0004953515599
665.9956665,0.0007875954034
665.0159302,0.0005940489937
663.9995728,0.0001550328452
662.9829102,0.0006621498615
662.0021362,0.000386520027
660.9849243,0.0001884907542
660.0036621,0.0005144517054
658.9857788,0.0003173743607
658.0039063,0.0005145812756
656.9853516,0.0005308053805
656.0029297,0.0005526544992
654.9838257,0.0004737903655
654.0007935,0.0004836378794
653.0174561,0.0004154095368
651.9974365,0.00055910839
651.0135498,0.0007437190507
649.992981,0.0008438216755
649.0084229,0.0003999411128
647.9871826,0.0009538315353
647.0021362,0.0008985248278
646.0167847,0.0004475918831
644.9946899,0.0009363463614
644.008728,0.0009495249833
642.9860229,0.001062364201
641.9995117,0.0006591684651
641.0126953,0.0008964755689
639.9891357,0.0006587795797
639.00177,0.001017681672
638.0141602,0.0009062030003
636.989624,0.0006449098
636.0014038,0.001363065676
635.0129395,0.001547680818
633.9875488,0.001253419439
632.9985352,0.001141413115
632.0092163,0.001323597156
630.9829102,0.0013450447
629.993042,0.001505831606
629.0028687,0.001714649959
628.0123901,0.001634041546
626.9849854,0.00131066679
625.9939575,0.001866838546
625.0026855,0.001696224557
624.0111084,0.001858415431
622.9824829,0.001560748089
621.9904175,0.002017676132
620.9980469,0.001828753855
620.0054321,0.001980462344
619.0124512,0.00188501121
617.9824829,0.00222333218
616.9890137,0.002099136123
615.9951782,0.00228122808
615.0012207,0.002301630098
614.006897,0.002844872186
613.0122681,0.002709896769
612.0174561,0.002686584368
610.9855347,0.002765695099
609.9900513,0.002847842639
608.9944458,0.002933237469
607.9985352,0.002959794831
607.0023193,0.003459553467
606.0059204,0.003293738002
605.0091553,0.003231821349
604.012146,0.003343298566
603.0148926,0.003623213386
602.017395,0.003923813347
600.982605,0.004224882461
599.9846191,0.004170778207
598.9862671,0.004477197304
597.9876709,0.004823119845
596.9888306,0.004419060424
595.9896851,0.004854714498
594.9903564,0.005078323185
593.9907227,0.005504834466
592.9908447,0.005374637898
591.9907227,0.005650279578
590.9902954,0.005720253568
589.989563,0.006106387358
588.9886475,0.006687087473
587.9874878,0.006780418567
586.9860229,0.006788700819
585.984314,0.007331954781
584.9823608,0.007529186085
584.0172119,0.007599674165
583.0147705,0.008294735104
582.0120239,0.008535777219
581.0090332,0.008937081322
580.0058594,0.009101682343
579.0023804,0.009221418761
577.9985962,0.009652523324
576.9945679,0.01024821773
575.9902954,0.01031941362
574.9858398,0.01103084534
574.0183105,0.01102524344
573.0132446,0.01143504679
572.0079956,0.01149601769
571.0025024,0.01237927657
569.9967041,0.01275319885
568.9907837,0.01334931981
567.984436,0.01375699509
567.0153198,0.01455834415
566.0084839,0.01477814186
565.0015259,0.01544946898
563.9942627,0.0160271991
562.9868164,0.01646422967
562.0163574,0.01724689081
561.0084229,0.01771394722
560.0001221,0.0185666997
558.9916992,0.01925495267
557.9829712,0.01999189332
557.0114136,0.02043418027
556.0021973,0.02153454348
554.9927368,0.02186198719
553.9830933,0.02279516496
553.0105591,0.02345313504
552.0003052,0.02440660819
550.9899902,0.02534549683
550.0167847,0.02614206076
549.0058594,0.02739756554
547.9946899,0.02828788199
546.9833984,0.02899989113
546.0092773,0.03002526984
544.9974365,0.03129991144
543.9854126,0.03215737641
543.0105591,0.03336477652
541.9979858,0.0343211256
540.9851685,0.03539799899
540.0097046,0.03705974296
538.99646,0.03824270517
537.9830322,0.03966224939
537.0067749,0.04046113044
535.9928589,0.04202486947
535.0162964,0.04375730455
534.0018921,0.04509328678
532.9871826,0.04627098143
532.0099487,0.04796886444
530.994812,0.0496346727
530.0170898,0.05189030245
529.0015259,0.05314706638
527.9857178,0.05472588167
527.0073242,0.0565790385
525.9910278,0.05836750194
525.012207,0.0601831302
523.9955444,0.06225977466
523.0162354,0.06426874548
521.9991455,0.06641944498
520.9817505,0.06854881346
520.0018311,0.07065190375
518.9839478,0.07287763804
518.0036011,0.07474093884
516.9853516,0.07723665237
516.0045776,0.07971549779
514.9859009,0.0823064968
514.0046387,0.08498285711
512.9855347,0.08732517064
512.0039063,0.08989492059
510.9842224,0.09285391122
510.0021667,0.0955997929
508.9820862,0.09842727333
507.9996338,0.1011126712
507.0169678,0.1041003317
505.9962463,0.1075409427
505.0131531,0.1108565927
503.9919739,0.1142087728
503.0084534,0.1168970168
501.9868469,0.1209036931
501.0029297,0.1242890358
500.0187683,0.1278898716
498.996582,0.1319158375
498.0119934,0.1352673173
496.9893188,0.1389134377
496.004364,0.142849654
494.9812927,0.1470798701
493.9958801,0.1509613395
493.0102844,0.1551840305
491.9866028,0.1591127664
491.0006104,0.1622508764
490.0144043,0.1670179367
488.9900208,0.171783179
488.0034485,0.1762002558
487.0166626,0.1803404391
485.9916382,0.1850452721
485.004425,0.1905168444
484.0170288,0.194335714
482.9914246,0.1986078918
482.0036316,0.2037069201
481.015625,0.2088868618
479.9894104,0.2142027169
479.0010071,0.2192717195
478.0123596,0.2243597507
476.9855347,0.2300270945
475.9965515,0.235448733
475.0073242,0.2411921173
474.0179443,0.2465111613
472.9902954,0.2521801591
472.0005493,0.2579457164
471.0105896,0.2637132108
469.9822998,0.2697956562
468.9919739,0.2749756277
468.0014343,0.2809749246
467.0107117,0.2867030501
465.9815674,0.2928367853
464.990448,0.2988771796
463.9990845,0.3046372533
463.0075989,0.3108795583
462.0158997,0.3167320192
460.9858704,0.3236301839
459.9938049,0.329582274
459.0015259,0.3349638581
458.0090637,0.3415428698
457.0163879,0.3475399315
455.9854126,0.3541629314
454.9923706,0.3607893884
453.999176,0.3665661812
453.0057983,0.3730514944
452.0121765,0.378852874
451.0184326,0.3850618005
449.9862671,0.3918316662
448.9920959,0.3983095288
447.9977417,0.404741019
447.0032959,0.4104172587
446.008606,0.416538775
445.0137329,0.4224478006
444.0186462,0.4292174876
442.985199,0.4357707798
441.9897461,0.4413290322
440.9941711,0.4472432435
439.9983826,0.4524418116
439.0024414,0.4581441879
438.0062866,0.4638821185
437.0099182,0.4694715738
436.0134277,0.4747602344
435.0168152,0.4798816442
433.9815674,0.4853734076
432.9845581,0.4910811484
431.9873657,0.4958780706
430.9900208,0.5006418824
429.9924316,0.5053530335
428.9946899,0.509989202
427.9967957,0.5147275329
426.9986877,0.5200365186
426.0004272,0.5238204002
425.0020142,0.527641952
424.003418,0.5316796303
423.0046082,0.5349445939
422.0056763,0.5389618278
421.0065918,0.5426199436
420.0072632,0.5453499556
419.007782,0.5479552746
418.0081177,0.5509541035
417.0083923,0.5536275506
416.0083923,0.5562757254
415.0082397,0.558321476
414.0079041,0.5604380369
413.0074158,0.562251389
412.0067749,0.5636724234
411.0059509,0.5649788976
410.0049133,0.5659341216
409.0038147,0.5668308139
408.0025024,0.5674486756
407.0009766,0.5679507852
405.9993286,0.5677354336
404.9975586,0.5678853393
403.9955139,0.5678812861
402.9933777,0.5674299598
401.9910889,0.566795826
400.9886169,0.5658293962
399.9859619,0.5650342107
398.9831543,0.5638779402
398.0187683,0.5628820658
397.015625,0.5611381531
396.0123596,0.5595772862
395.0088806,0.5577402711
394.0052795,0.5554838777
393.0015259,0.5541368723
391.9975891,0.5523255467
390.9935303,0.5502954125
389.9892578,0.5491444468
388.9848633,0.5476901531
388.0189209,0.5467282534
387.0142212,0.5456745625
386.0093384,0.5452338457
385.0043335,0.544947207
383.999115,0.5450199842
382.9937744,0.5460625291
381.9882507,0.5472221971
380.9826355,0.5505494475
380.0155029,0.5536248684
379.0095215,0.5585297346
378.0034485,0.5641257763
376.9971313,0.5702542067
375.9907227,0.5782262087
374.9841614,0.588196218
374.0161438,0.5989418626
373.0092468,0.6114540696
372.0022278,0.6278364658
370.9950562,0.6434326172
369.9877319,0.6624715328
369.0190125,0.6839030981
368.0113831,0.7081551552
367.0036011,0.7345004082
365.9956665,0.7604327798
364.9876099,0.7916511893
364.018158,0.8259475231
363.0097656,0.8628838658
362.0012512,0.9023751616
360.9926147,0.9360420108
359.9837952,0.9783118367
359.0136108,1.026141047
358.0045471,1.076637506
356.9953003,1.121185422
355.9859009,1.17402482
355.0152283,1.226489544
354.0055542,1.290771604
352.995697,1.350292563
351.9857788,1.419600606
351.0144958,1.483158827
350.0042419,1.554489493
348.993866,1.63459456
347.9833374,1.713219643
347.0115356,1.80055666
346.0007629,1.877188921
344.9898071,1.959081411
344.0175781,2.057462454
343.0063782,2.171340227
341.9950256,2.264945269
340.9835205,2.388147593
340.0107727,2.506690025
338.9990234,2.639002323
337.9871216,2.72254324
337.0139771,2.908858776
336.0018005,3.025953531
334.9894714,3.218031168
334.0159607,3.559192419
333.0033875,3.349192142
331.9906616,3.704380035
331.0167542,4.539440632
330.0037842,10
328.9906311,10
328.0163574,4.251740456
327.0029602,10
325.9894714,10
325.014801,10
324.0010376,4.61362505
322.9871216,10
322.0121155,10
320.9979248,10
319.9836121,10
319.0082092,10
317.9936523,10
317.0180054,10
316.0032043,10
314.9882507,10
314.0122375,10
312.9970093,10
311.98172,10
311.0053406,10
309.9897461,10
309.0131226,4.063456535
307.997345,10
306.9813843,10
306.004364,10
304.9881897,10
304.0110168,10
302.9945679,10
302.0171204,10
301.0004883,10
299.9836426,10
299.0058594,10
297.9888306,10
297.0107727,10
295.9935303,10
295.0152588,10
293.9977722,10
293.0192566,10
292.0015259,10
290.9836426,10
290.0048523,5.018564701
288.9867554,10
288.0076904,10
286.9893799,10
286.0101013,10
284.9915771,10
284.012085,10
282.9932861,10
282.0135803,10
280.9945679,4.738686085
280.0146484,4.291743279
278.9954224,10
278.0153198,10
276.9958496,10
276.0154724,4.174681664
274.9958191,10
274.0152588,10
272.9953613,10
272.0145569,10
270.9944763,10
270.0134888,10
268.9931641,10
268.0119629,10
266.9914551,4.377036095
266.0100403,10
264.9892883,10
264.0076599,10
262.9866943,10
262.0048828,10
260.9837341,10
260.001709,10
259.0196533,10
257.9981384,10
257.0158386,10
255.9941406,10
255.011673,10
253.9897461,10
253.0070496,10
251.9849548,10
251.0020752,10
250.0190887,10
248.9966736,10
248.0135193,10
246.9909363,10
246.0075531,10
244.9847412,10
244.0011902,10
243.0175476,10
241.9944458,10
241.0106201,10
239.9873657,4.090540886
239.0033417,4.424798012
238.0192261,10
236.9956665,10
236.0113678,10
234.9876099,10
234.0031586,10
233.0186005,10
231.9945526,10
231.0098114,10
229.9855957,10
229.0006714,10
228.0157013,4.357766151
226.9911957,4.887487888
226.0059967,10
224.9813385,4.107665062
223.9959869,4.260754108
223.0105438,10
221.9855957,10
221,4.683465004
220.0142975,10
218.9891205,10
218.0032501,3.780816555
217.0173187,10
215.9918518,4.012737274
215.0057373,10
214.0195618,4.981163502
212.9938354,10
212.0074921,4.013360977
210.9815826,4.288038254
209.9950714,3.857449293
209.0084534,3.836934328
207.9823303,10
206.995575,10
206.0087585,4.314047337
204.9823456,4.180309296
203.9953613,3.749531031
203.0082855,3.934674978
201.9816742,3.631151438
200.9944458,3.723338366
200.0071564,4.079663277

LN46_0.75_4_0.5mL_s_0.5mL_Ti_2mL_H2O_DF6_6h,
LN46_0.75_4_0.5mL_s_0.5mL_Ti_2mL_H2O_DF6_6h
Collection Time: 2/1/2024 3:54:59 PM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 2:15:20 PM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 2:15:20 PM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 2:15:23 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 2:15:23 PM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 210.0

