LN46_0.75_4_0.5mL_s_0.5mL_Ti_0h,Unnamed: 11
Wavelength (nm),Abs
800.0109253,-0.003417239524
799.007019,-0.002785438672
798.0026855,-0.003554570954
796.9979248,-0.003663983895
795.9926758,-0.003462644992
794.9871826,-0.00319605181
794.0158691,-0.003680873429
793.0095215,-0.003694066312
792.0026855,-0.003891295986
790.9956055,-0.004066997673
789.9880371,-0.003716344479
789.0148926,-0.003867128165
788.0064697,-0.004201508593
786.9977417,-0.003940448165
785.9886475,-0.003935010172
785.013855,-0.003851990681
784.0039063,-0.004074588418
782.9935913,-0.002824326279
781.9829102,-0.004506581463
781.0066528,-0.004116130061
779.9951782,-0.004332646728
778.9832153,-0.004784507211
778.0058594,-0.00414187368
776.9931641,-0.004605970811
776.0150757,-0.004205149133
775.0015869,-0.004693353083
773.987793,-0.004949866794
773.0085449,-0.004899651278
771.9938965,-0.005161312874
771.013916,-0.005116187036
769.9984741,-0.004430794623
768.9827881,-0.004936967976
768.0015869,-0.005172772333
766.9850464,-0.004612527788
766.0032959,-0.004552231636
764.9859619,-0.004764434416
764.0033569,-0.004572519101
762.9852905,-0.004659037571
762.0020142,-0.00477298582
760.9831543,-0.005029708613
759.9991455,-0.004904514179
759.0147095,-0.005066860467
757.994812,-0.004948945716
757.0096436,-0.005407375284
755.9889526,-0.00469657965
755.0030518,-0.005317681469
754.0168457,-0.005081034731
752.9949951,-0.004881273024
752.0080566,-0.005190370604
750.9854736,-0.005445977673
749.9978027,-0.005203773733
749.0097046,-0.005450630095
747.986084,-0.005413408391
746.9972534,-0.005311340094
746.0082397,-0.00512780156
744.9833984,-0.005344121251
743.9935913,-0.005067372229
743.003418,-0.004778618459
742.0129395,-0.005142843351
740.9866333,-0.004922481719
739.9954224,-0.005147806369
739.0037842,-0.005344836973
738.0119019,-0.005073154345
736.9841919,-0.005089221988
735.9914551,-0.005133582745
734.9985352,-0.005496539176
734.005188,-0.005027201027
733.0115356,-0.004955087788
732.0174561,-0.004921509419
730.9875488,-0.004375086166
729.9928589,-0.004474557005
728.9976807,-0.004577385727
728.0023193,-0.004488494247
727.0065308,-0.004274567589
726.010437,-0.004099052399
725.0139771,-0.004081820138
724.0171509,-0.003911716864
722.984436,-0.00414859131
721.9869385,-0.004140642937
720.9890747,-0.003845935455
719.9909058,-0.00377490907
718.9923096,-0.004030785989
717.9935913,-0.003771110903
716.9943848,-0.003655923996
715.994812,-0.003618343035
714.9949341,-0.003674661973
713.994751,-0.003710749326
712.9941406,-0.003722966183
711.9932861,-0.002785747405
710.9921265,-0.002833996201
709.9904785,-0.003132063663
708.9885864,-0.003247749526
707.9863892,-0.003611257533
706.9838257,-0.003456738312
706.0167236,-0.003429053584
705.0135498,-0.003538755002
704.0099487,-0.003061845666
703.0061035,-0.002905999543
702.0018311,-0.003015627386
700.9973755,-0.002979739103
699.9924927,-0.003197902115
698.9872437,-0.003347787075
698.0175781,-0.003209670773
697.0117798,-0.003453399753
696.0056152,-0.002988120075
694.9990845,-0.003208951093
693.9921875,-0.002790839877
692.9850464,-0.003819558537
692.0135498,-0.003529100679
691.0057373,-0.003205919173
689.9975586,-0.003578550648
688.9891357,-0.003278580261
688.0162964,-0.003114535939
687.0072021,-0.003185310867
685.9978027,-0.003731794888
684.9880371,-0.003131806618
684.0139771,-0.003457200713
683.0036621,-0.003385751043
681.9929199,-0.00329219643
681.0179443,-0.003378661815
680.0065918,-0.003369877348
678.9949951,-0.003300828161
677.9829712,-0.00302858348
677.0068359,-0.003430645913
675.9942017,-0.003607458202
675.0174561,-0.003385802265
674.0042725,-0.003125741379
672.9906006,-0.003018198069
672.0130005,-0.003159253392
670.9987793,-0.002807249082
669.984314,-0.003231819486
669.0056763,-0.00339438091
667.9906006,-0.003470708383
667.0114136,-0.003469681367
665.9956665,-0.003829103662
665.0159302,-0.00355046289
663.9995728,-0.003634053515
662.9829102,-0.003398952773
662.0021362,-0.003166397568
660.9849243,-0.003226526547
660.0036621,-0.003443024587
658.9857788,-0.003181456123
658.0039063,-0.003360424889
656.9853516,-0.00349099515
656.0029297,-0.003507994115
654.9838257,-0.003128054552
654.0007935,-0.003259516787
653.0174561,-0.00289535406
651.9974365,-0.003299081232
651.0135498,-0.002612562617
649.992981,-0.0035217572
649.0084229,-0.003459409112
647.9871826,-0.003256433643
647.0021362,-0.003274572315
646.0167847,-0.00338549423
644.9946899,-0.00332317804
644.008728,-0.003168042284
642.9860229,-0.003360116621
641.9995117,-0.003503063926
641.0126953,-0.003112993902
639.9891357,-0.002912582131
639.00177,-0.0032669676
638.0141602,-0.003490276169
636.989624,-0.002929140814
636.0014038,-0.003348403377
635.0129395,-0.003192557255
633.9875488,-0.003204582958
632.9985352,-0.003079375718
632.0092163,-0.003259722376
630.9829102,-0.003068734426
629.993042,-0.003583480138
629.0028687,-0.003293172456
628.0123901,-0.003093152307
626.9849854,-0.003117722925
625.9939575,-0.003080763621
625.0026855,-0.003264603904
624.0111084,-0.003339618444
622.9824829,-0.003002156736
621.9904175,-0.003334069857
620.9980469,-0.00324137765
620.0054321,-0.003536649514
619.0124512,-0.00346624013
617.9824829,-0.003692834405
616.9890137,-0.003617624054
615.9951782,-0.003077781992
615.0012207,-0.003439069726
614.006897,-0.003234748496
613.0122681,-0.003008994972
612.0174561,-0.003609357867
610.9855347,-0.003433522303
609.9900513,-0.003221798688
608.9944458,-0.003636723151
607.9985352,-0.003406709293
607.0023193,-0.003373319283
606.0059204,-0.003381898161
605.0091553,-0.003475741716
604.012146,-0.003799543716
603.0148926,-0.003688573604
602.017395,-0.003765824484
600.982605,-0.003400288522
599.9846191,-0.003495052457
598.9862671,-0.003304373473
597.9876709,-0.003391966689
596.9888306,-0.003226783359
595.9896851,-0.003542760387
594.9903564,-0.003506402019
593.9907227,-0.003363044932
592.9908447,-0.003132115118
591.9907227,-0.003223289037
590.9902954,-0.003304733196
589.989563,-0.003400750691
588.9886475,-0.003222209867
587.9874878,-0.003164238995
586.9860229,-0.003412770806
585.984314,-0.003321790835
584.9823608,-0.00342129753
584.0172119,-0.003118596738
583.0147705,-0.00352827902
582.0120239,-0.003192454344
581.0090332,-0.003274777904
580.0058594,-0.003290500725
579.0023804,-0.003458587453
577.9985962,-0.003306634026
576.9945679,-0.003085441422
575.9902954,-0.00326424418
574.9858398,-0.003296563635
574.0183105,-0.00307495473
573.0132446,-0.003208231647
572.0079956,-0.003394894768
571.0025024,-0.003498955397
569.9967041,-0.003331809305
568.9907837,-0.003205096815
567.984436,-0.002912119264
567.0153198,-0.003342906479
566.0084839,-0.00352863851
565.0015259,-0.003352873027
563.9942627,-0.003115512663
562.9868164,-0.003250524402
562.0163574,-0.003127694828
561.0084229,-0.003239579033
560.0001221,-0.00330123934
558.9916992,-0.003283718368
557.9829712,-0.003454375779
557.0114136,-0.003095825203
556.0021973,-0.003266659332
554.9927368,-0.003079786897
553.9830933,-0.003249445232
553.0105591,-0.003121012589
552.0003052,-0.003118956462
550.9899902,-0.00326501485
550.0167847,-0.003344653174
549.0058594,-0.003271746216
547.9946899,-0.003295484697
546.9833984,-0.003182741115
546.0092773,-0.003239270765
544.9974365,-0.003194355872
543.9854126,-0.003265168983
543.0105591,-0.003066318342
541.9979858,-0.003273287788
540.9851685,-0.003395562526
540.0097046,-0.003074389184
538.99646,-0.003085184377
537.9830322,-0.003217482008
537.0067749,-0.003166705836
535.9928589,-0.003264963627
535.0162964,-0.003066009842
534.0018921,-0.003249548143
532.9871826,-0.003314443631
532.0099487,-0.003285002895
530.994812,-0.003053003456
530.0170898,-0.002986474894
529.0015259,-0.002994855633
527.9857178,-0.003183460562
527.0073242,-0.003294919617
525.9910278,-0.003285927698
525.012207,-0.003162799869
523.9955444,-0.003179965774
