LN46_0.75_3_0.5mL_s_0.5mL_Ti_0h,Unnamed: 9
Wavelength (nm),Abs
800.0109253,0.006878660992
799.007019,0.007187997922
798.0026855,0.007326900028
796.9979248,0.00717489142
795.9926758,0.00620812783
794.9871826,0.00739777647
794.0158691,0.006784520112
793.0095215,0.006352101918
792.0026855,0.006430464331
790.9956055,0.0068605938
789.9880371,0.006862014066
789.0148926,0.006195261143
788.0064697,0.006799192168
786.9977417,0.00641041901
785.9886475,0.006480121519
785.013855,0.006457157433
784.0039063,0.006670789327
782.9935913,0.007297230884
781.9829102,0.005621145014
781.0066528,0.006651758216
779.9951782,0.00622067973
778.9832153,0.006399490871
778.0058594,0.005827202927
776.9931641,0.00615556119
776.0150757,0.005376787391
775.0015869,0.005616870243
773.987793,0.00576550141
773.0085449,0.005992545281
771.9938965,0.004886258859
771.013916,0.005252288654
769.9984741,0.005797794089
768.9827881,0.005115358159
768.0015869,0.005021310411
766.9850464,0.005598698277
766.0032959,0.005299846176
764.9859619,0.004862803034
764.0033569,0.006004119758
762.9852905,0.005397754256
762.0020142,0.00527007971
760.9831543,0.005661845207
759.9991455,0.005256847944
759.0147095,0.005436730105
757.994812,0.005284936167
757.0096436,0.00482016243
755.9889526,0.00558723975
755.0030518,0.005318791606
754.0168457,0.005093199667
752.9949951,0.005225119181
752.0080566,0.005170366261
750.9854736,0.005156875588
749.9978027,0.005584407598
749.0097046,0.0050975997
747.986084,0.00474318862
746.9972534,0.004505680408
746.0082397,0.004642915912
744.9833984,0.004757923074
743.9935913,0.005117610563
743.003418,0.005485015456
742.0129395,0.005116431974
740.9866333,0.005055878777
739.9954224,0.005270446185
739.0037842,0.004692395218
738.0119019,0.005045350641
736.9841919,0.004900369328
735.9914551,0.00479657948
734.9985352,0.005086311139
734.005188,0.005126804579
733.0115356,0.005458538886
732.0174561,0.005379696377
730.9875488,0.005995615851
729.9928589,0.005626205821
728.9976807,0.005699637812
728.0023193,0.005825917702
727.0065308,0.005887942854
726.010437,0.006324915681
725.0139771,0.005665962584
724.0171509,0.006259493064
722.984436,0.006167376414
721.9869385,0.006454792805
720.9890747,0.006228899118
719.9909058,0.0066599329
718.9923096,0.006212828215
717.9935913,0.006015432067
716.9943848,0.006380050909
715.994812,0.006280712783
714.9949341,0.006665084977
713.994751,0.006608310156
712.9941406,0.00644170912
711.9932861,0.006900358479
710.9921265,0.006813943852
709.9904785,0.007069477811
708.9885864,0.006613829639
707.9863892,0.006521401461
706.9838257,0.007082738448
706.0167236,0.006840608083
705.0135498,0.006804713979
704.0099487,0.007070319727
703.0061035,0.006965404842
702.0018311,0.007525051013
700.9973755,0.006709116977
699.9924927,0.006811971311
698.9872437,0.007269117516
698.0175781,0.007094210479
697.0117798,0.007136549335
696.0056152,0.00640319474
694.9990845,0.006686929613
693.9921875,0.007249744143
692.9850464,0.00620841654
692.0135498,0.006757675204
691.0057373,0.007198682986
689.9975586,0.006261226255
688.9891357,0.006777368486
688.0162964,0.006970244925
687.0072021,0.006557508372
685.9978027,0.006656437181
684.9880371,0.00693470845
684.0139771,0.00634390628
683.0036621,0.006325572729
681.9929199,0.006643136498
681.0179443,0.00697979331
680.0065918,0.006822542287
678.9949951,0.006601108704
677.9829712,0.006928790361
677.0068359,0.006694973446
675.9942017,0.006808842532
675.0174561,0.006842711475
674.0042725,0.006229476538
672.9906006,0.006881975103
672.0130005,0.006464146543
670.9987793,0.00692810677
669.984314,0.006877188571
669.0056763,0.006819886621
667.9906006,0.006747184787
667.0114136,0.006799560506
665.9956665,0.006487925071
665.0159302,0.006486795377
663.9995728,0.006503165234
662.9829102,0.006363055203
662.0021362,0.006604525726
660.9849243,0.006416435353
660.0036621,0.006590175442
658.9857788,0.006629127078
658.0039063,0.006702202838
656.9853516,0.00653312169
656.0029297,0.006668765098
654.9838257,0.007015727926
654.0007935,0.006231236272
653.0174561,0.007196419407
651.9974365,0.00663367426
651.0135498,0.006962274667
649.992981,0.006546444725
649.0084229,0.006332033779
647.9871826,0.006548731122
647.0021362,0.006891626865
646.0167847,0.006804398727
644.9946899,0.006757833064
644.008728,0.006756518502
642.9860229,0.006671840791
641.9995117,0.006955408957
641.0126953,0.006842869334
639.9891357,0.00639271317
639.00177,0.006548415869
638.0141602,0.00627089059
636.989624,0.006704963278
636.0014038,0.006556772627
635.0129395,0.00669946894
633.9875488,0.006919032428
632.9985352,0.00659884885
632.0092163,0.006463620812
630.9829102,0.006552410312
629.993042,0.006476048846
629.0028687,0.006871823687
628.0123901,0.0070678466
626.9849854,0.006718475837
625.9939575,0.00684697181
625.0026855,0.006367232185
624.0111084,0.00653204415
622.9824829,0.007009993307
621.9904175,0.006535144988
620.9980469,0.006762434263
620.0054321,0.006539112888
619.0124512,0.006635330152
617.9824829,0.006289458368
616.9890137,0.00662526302
615.9951782,0.006765694357
615.0012207,0.006455003284
614.006897,0.006547732744
613.0122681,0.006479438394
612.0174561,0.006307213102
610.9855347,0.006513754837
609.9900513,0.006602791138
608.9944458,0.006327332463
607.9985352,0.006765483879
607.0023193,0.00628055539
606.0059204,0.006152174436
605.0091553,0.006316169631
604.012146,0.006626183167
603.0148926,0.006141278427
602.017395,0.006089743692
600.982605,0.006451745052
599.9846191,0.006449065171
598.9862671,0.006348214112
597.9876709,0.006472475361
596.9888306,0.006817519665
595.9896851,0.006353047211
594.9903564,0.007123813033
593.9907227,0.006507080514
592.9908447,0.006678280886
591.9907227,0.006516776979
590.9902954,0.006643215194
589.989563,0.006871507969
588.9886475,0.006955356337
587.9874878,0.006773345638
586.9860229,0.006720789243
585.984314,0.006934577134
584.9823608,0.006570753641
584.0172119,0.006293319166
583.0147705,0.006581449881
582.0120239,0.006826618221
581.0090332,0.006517827976
580.0058594,0.006856859662
579.0023804,0.006616799626
577.9985962,0.006673338823
576.9945679,0.006529915612
575.9902954,0.007001180202
574.9858398,0.006749235559
574.0183105,0.006900174543
573.0132446,0.006733723916
572.0079956,0.007183049805
571.0025024,0.006615012418
569.9967041,0.006791041233
568.9907837,0.006850627251
567.984436,0.006725389976
567.0153198,0.006501431111
566.0084839,0.00682756491
565.0015259,0.006819229107
563.9942627,0.007102920208
562.9868164,0.00673443405
562.0163574,0.006473868154
561.0084229,0.006977768149
560.0001221,0.006817835383
558.9916992,0.006963168737
557.9829712,0.006932683289
557.0114136,0.006932683289
556.0021973,0.006811156403
554.9927368,0.006970981136
553.9830933,0.006668397225
553.0105591,0.007084317505
552.0003052,0.007219870109
550.9899902,0.006774502341
550.0167847,0.006433748174
549.0058594,0.0065603205
547.9946899,0.006749025546
546.9833984,0.007112156134
546.0092773,0.007209999952
544.9974365,0.006913430057
543.9854126,0.006656226702
543.0105591,0.006672865711
541.9979858,0.006968771573
540.9851685,0.007154180668
540.0097046,0.007560135331
538.99646,0.007040352561
537.9830322,0.006930368487
537.0067749,0.006809473503
535.9928589,0.007045825012
535.0162964,0.006517118309
534.0018921,0.006747473963
532.9871826,0.007497949991
532.0099487,0.007453469094
530.994812,0.00662762858
530.0170898,0.00654429011
529.0015259,0.007576071657
527.9857178,0.007521600928
527.0073242,0.007279356942
525.9910278,0.007411731873
525.012207,0.007104683202
523.9955444,0.007607682608
523.0162354,0.007163733244
521.9991455,0.007231424563
520.9817505,0.007213974372
520.0018311,0.007356228307
518.9839478,0.007356781512
518.0036011,0.007265432272
516.9853516,0.007744558156
516.0045776,0.007418894209
514.9859009,0.007300863974
514.0046387,0.007122233976
512.9855347,0.007280120626
512.0039063,0.007453758735
510.9842224,0.007277777418
510.0021667,0.007768064737
508.9820862,0.007860336453
507.9996338,0.00752320746
507.0169678,0.007680870593
505.9962463,0.007576993667
