LN46_0.75_4_0.5mL_s_0.5mL_Ti_1mL_H2O_DF4_4h,Unnamed: 7
Wavelength (nm),Abs
800.0109253,-0.0009962428594
799.007019,-0.0007510270225
798.0026855,-0.0009781637928
796.9979248,-0.0009737730725
795.9926758,-0.0004990017624
794.9871826,-0.001059410279
794.0158691,-0.001433680998
793.0095215,-0.000730766973
792.0026855,-0.00159763894
790.9956055,-0.001213390729
789.9880371,-0.00143837661
789.0148926,-0.00161770382
788.0064697,-0.001808196539
786.9977417,-0.001088589081
785.9886475,-0.001141467597
785.013855,-0.001434661332
784.0039063,-0.000803533243
782.9935913,-0.001622449141
781.9829102,-0.00160620152
781.0066528,-0.002083732048
779.9951782,-0.001355239889
778.9832153,-0.00155456597
778.0058594,-0.001880318508
776.9931641,-0.001495288569
776.0150757,-0.001691765618
775.0015869,-0.001887535211
773.987793,-0.002383498941
773.0085449,-0.002008139389
771.9938965,-0.001599908574
771.013916,-0.001227536355
769.9984741,-0.001595059875
768.9827881,-0.001606614096
768.0015869,-0.002127216198
766.9850464,-0.002090945141
766.0032959,-0.001986288931
764.9859619,-0.002402446233
764.0033569,-0.001763958484
762.9852905,-0.001793193282
762.0020142,-0.001608006773
760.9831543,-0.002023599111
759.9991455,-0.001684597228
759.0147095,-0.002031431766
757.994812,-0.001753903809
757.0096436,-0.002022465458
755.9889526,-0.001966601703
755.0030518,-0.002155396156
754.0168457,-0.001837170566
752.9949951,-0.002348948736
752.0080566,-0.002281797118
750.9854736,-0.002086668741
749.9978027,-0.002429321408
749.0097046,-0.002269436838
747.986084,-0.002090481576
746.9972534,-0.002258415101
746.0082397,-0.002616422251
744.9833984,-0.002218240639
743.9935913,-0.002334118588
743.003418,-0.002342821099
742.0129395,-0.002221794566
740.9866333,-0.002228439087
739.9954224,-0.001957788598
739.0037842,-0.002558215987
738.0119019,-0.001861090655
736.9841919,-0.002136798576
735.9914551,-0.002455165144
734.9985352,-0.002498714952
734.005188,-0.001968096476
733.0115356,-0.002102331724
732.0174561,-0.001924854005
730.9875488,-0.001692745485
729.9928589,-0.001528874971
728.9976807,-0.001821291749
728.0023193,-0.00138790824
727.0065308,-0.001235228614
726.010437,-0.001491057803
725.0139771,-0.001428933581
724.0171509,-0.001425011898
722.984436,-0.001821446465
721.9869385,-0.001023669844
720.9890747,-0.001398848719
719.9909058,-0.001424186165
718.9923096,-0.0007717511617
717.9935913,-0.00106095965
716.9943848,-0.0005434205523
715.994812,-0.0007977454225
714.9949341,-0.0009145712829
713.994751,-0.001027078717
712.9941406,-0.001171415555
711.9932861,-0.0008144367603
710.9921265,-0.0006691025337
709.9904785,-0.0005918674869
708.9885864,-0.0005762533401
707.9863892,-0.0003146593517
706.9838257,-0.0007128836587
706.0167236,-0.0001204048313
705.0135498,-0.0001464381203
704.0099487,-0.0002453814086
703.0061035,-0.0007182073896
702.0018311,-0.0005265119253
700.9973755,-0.0006219049683
699.9924927,-0.001044949167
698.9872437,-0.000706836232
698.0175781,-0.0008825906552
697.0117798,-0.0008606316987
696.0056152,-0.000222614035
694.9990845,-0.0002140759607
693.9921875,-0.0005304418155
692.9850464,-0.0009182909853
692.0135498,-0.0004564403207
691.0057373,-0.0004520443035
689.9975586,-0.0006654840545
688.9891357,-0.0006796992966
688.0162964,-0.0002087977919
687.0072021,-0.000193169908
685.9978027,-0.001030590967
684.9880371,-0.0007639474352
684.0139771,-0.0002847040887
683.0036621,-0.0007508202689
681.9929199,-5.989599958E-005
681.0179443,-0.0003019325086
680.0065918,-0.0005168422358
678.9949951,-0.0006870393408
677.9829712,-3.59282385E-005
677.0068359,-0.0003400602145
675.9942017,-0.0007412589039
675.0174561,-0.0003387152101
674.0042725,0.0001177712402
672.9906006,3.484390982E-005
672.0130005,-0.0005557266413
670.9987793,4.610535689E-005
669.984314,0.0002061788982
669.0056763,-0.0007139173686
667.9906006,-0.0003226263798
667.0114136,0.0003314668429
665.9956665,0.000136518167
665.0159302,-0.0002622492029
663.9995728,2.855316234E-005
662.9829102,-7.765096234E-005
662.0021362,-0.0001338098373
660.9849243,0.0002075256052
660.0036621,7.665511657E-005
658.9857788,0.0006286813878
658.0039063,0.0004362681939
656.9853516,0.0001071034567
656.0029297,0.0002278044849
654.9838257,-0.0003182290238
654.0007935,0.0005552204675
653.0174561,-0.0002841349633
651.9974365,0.0002484210127
651.0135498,0.0004584235139
649.992981,0.0003491867392
649.0084229,0.0003874527465
647.9871826,0.0004941594088
647.0021362,0.0006998212193
646.0167847,0.0006092910771
644.9946899,0.0002557768894
644.008728,0.0007078588824
642.9860229,0.0008656346472
641.9995117,0.0008739347686
641.0126953,0.001037194044
639.9891357,0.001114369836
639.00177,0.0006695386837
638.0141602,0.0009270074079
636.989624,0.001015242655
636.0014038,0.00104925991
635.0129395,0.001182085136
633.9875488,0.001194778015
632.9985352,0.001205680193
632.0092163,0.001149173477
630.9829102,0.001217776793
629.993042,0.001620400348
629.0028687,0.001544121769
628.0123901,0.001315937494
626.9849854,0.001803877181
625.9939575,0.001335125766
625.0026855,0.001749423798
624.0111084,0.002094818279
622.9824829,0.001872246037
621.9904175,0.001931603067
620.9980469,0.001769878785
620.0054321,0.002088003326
619.0124512,0.002472638153
617.9824829,0.002453451743
616.9890137,0.002722243546
615.9951782,0.002600274514
615.0012207,0.002635796322
614.006897,0.002791799372
613.0122681,0.003029623302
612.0174561,0.002890186151
610.9855347,0.003064945806
609.9900513,0.003509550588
608.9944458,0.003320917254
607.9985352,0.00366779929
607.0023193,0.003787796944
606.0059204,0.004115295596
605.0091553,0.004290993325
604.012146,0.004393668845
603.0148926,0.004605345894
602.017395,0.004749862012
600.982605,0.005185035989
599.9846191,0.005355899688
598.9862671,0.00566509692
597.9876709,0.00575485127
596.9888306,0.006296838634
595.9896851,0.006230868399
594.9903564,0.006374061573
593.9907227,0.00682930043
592.9908447,0.006985133514
591.9907227,0.007443831302
590.9902954,0.007837932557
589.989563,0.008013508283
588.9886475,0.008316872641
587.9874878,0.008677699603
586.9860229,0.009170760401
585.984314,0.009227950126
584.9823608,0.009446468204
584.0172119,0.009894955903
583.0147705,0.01029319689
582.0120239,0.01078560203
581.0090332,0.01143911295
580.0058594,0.01163106691
579.0023804,0.01203971356
577.9985962,0.01260415558
576.9945679,0.01348409243
575.9902954,0.01373636909
574.9858398,0.01442479063
574.0183105,0.01461772062
573.0132446,0.01513818745
572.0079956,0.0156732332
571.0025024,0.01650482975
569.9967041,0.01720926538
568.9907837,0.01756143942
567.984436,0.0184832532
567.0153198,0.01900331862
566.0084839,0.01978485659
565.0015259,0.02031600475
563.9942627,0.02129566669
562.9868164,0.02218055166
562.0163574,0.02304663137
561.0084229,0.02347165905
560.0001221,0.024607094
558.9916992,0.02552500181
557.9829712,0.02653383464
557.0114136,0.02741074376
556.0021973,0.02826326527
554.9927368,0.0294010099
553.9830933,0.03047067858
553.0105591,0.03162430599
552.0003052,0.03260813281
550.9899902,0.03384779394
550.0167847,0.03495056555
549.0058594,0.03617592528
547.9946899,0.03768619522
546.9833984,0.03900479525
546.0092773,0.03992887214
544.9974365,0.04163468629
543.9854126,0.04307192564
543.0105591,0.04466396198
541.9979858,0.04607794434
540.9851685,0.04776657745
540.0097046,0.04945939779
538.99646,0.05123159289
537.9830322,0.05295715109
537.0067749,0.05462136492
535.9928589,0.05655718967
535.0162964,0.0586050041
534.0018921,0.06058349833
532.9871826,0.06246232241
532.0099487,0.0642651096
530.994812,0.06685042381
530.0170898,0.06898436695
529.0015259,0.07133057714
527.9857178,0.07372356951
527.0073242,0.07595724612
525.9910278,0.07870051265
525.012207,0.08088249713
523.9955444,0.08361151814
523.0162354,0.08632662147
521.9991455,0.08902766556
520.9817505,0.09192289412
520.0018311,0.09494248033
518.9839478,0.09782283008
518.0036011,0.100504905
516.9853516,0.103615202
516.0045776,0.1071742848
514.9859009,0.1106502861
514.0046387,0.1136547104
512.9855347,0.1175335422
512.0039063,0.1207483336
510.9842224,0.1250453293
510.0021667,0.1284435838
508.9820862,0.1325338185
507.9996338,0.1358477324
507.0169678,0.1402470022
505.9962463,0.1444958597
505.0131531,0.1487889141
503.9919739,0.1533256769
503.0084534,0.157657817
501.9868469,0.1623179466
501.0029297,0.1671168506
500.0187683,0.1719259471
498.996582,0.1771829277
498.0119934,0.181721285
496.9893188,0.1869458258
496.004364,0.1916101575
494.9812927,0.1972438991
493.9958801,0.2027252167
493.0102844,0.207786575
491.9866028,0.2134372741
491.0006104,0.2180221379
490.0144043,0.2240712047
488.9900208,0.2307667434
488.0034485,0.2366516888
487.0166626,0.242224738
485.9916382,0.2484443486
485.004425,0.2551850379
484.0170288,0.2609854639
482.9914246,0.2666386366
482.0036316,0.2739120126
481.015625,0.2802125514
479.9894104,0.2877056003
479.0010071,0.2942439616
478.0123596,0.3012281954
476.9855347,0.3091357946
475.9965515,0.3162098527
475.0073242,0.3235943019
474.0179443,0.3304052651
472.9902954,0.3383713067
472.0005493,0.3463916779
471.0105896,0.353859216
469.9822998,0.3618981242
468.9919739,0.3686515093
468.0014343,0.376775831
467.0107117,0.3842056096
465.9815674,0.393001169
464.990448,0.4010364711
463.9990845,0.408079505
463.0075989,0.4168025851
462.0158997,0.4246906638
460.9858704,0.4335537553
459.9938049,0.4419634342
459.0015259,0.4489292204
458.0090637,0.4575730562
457.0163879,0.4659158587
455.9854126,0.4741290212
454.9923706,0.4827907383
453.999176,0.4912863076
453.0057983,0.4997622967
452.0121765,0.5076048374
451.0184326,0.5160166025
449.9862671,0.5248340368
448.9920959,0.5336602926
447.9977417,0.5418528318
447.0032959,0.5496870279
446.008606,0.5579269528
445.0137329,0.5660417676
444.0186462,0.5742436647
442.985199,0.5830287933
441.9897461,0.5908042192
440.9941711,0.5987392068
439.9983826,0.605232656
439.0024414,0.6133975983
438.0062866,0.6213108897
437.0099182,0.6280311346
436.0134277,0.6352276206
435.0168152,0.6419040561
433.9815674,0.6491619945
432.9845581,0.6568091512
431.9873657,0.6632765532
430.9900208,0.669600606
429.9924316,0.6756778955
428.9946899,0.6819349527
427.9967957,0.6886079907
426.9986877,0.6951954365
426.0004272,0.7005964518
425.0020142,0.7053697705
424.003418,0.7106925845
423.0046082,0.7154521346
422.0056763,0.7209335566
421.0065918,0.7255839705
420.0072632,0.7292070389
419.007782,0.732821703
418.0081177,0.7364605665
417.0083923,0.7403062582
416.0083923,0.7437486053
415.0082397,0.7464603186
414.0079041,0.7493848801
413.0074158,0.7513471246
412.0067749,0.7535806298
411.0059509,0.7554317117
410.0049133,0.756698668
409.0038147,0.7576918006
408.0025024,0.75877738
407.0009766,0.7594208121
405.9993286,0.7597292066
404.9975586,0.7596800923
403.9955139,0.7598115206
402.9933777,0.7591528893
401.9910889,0.7589090466
400.9886169,0.758109808
399.9859619,0.7569676042
398.9831543,0.7560372353
398.0187683,0.755202353
397.015625,0.7537012696
396.0123596,0.7521855235
395.0088806,0.750400424
394.0052795,0.7494632006
393.0015259,0.748192966
391.9975891,0.7472621202
390.9935303,0.7466214895
