LN46_0.75_2_0.5mL_s_0.5mL_Ti_1mL_H2O_DF4_3h,Unnamed: 3
Wavelength (nm),Abs
800.0109253,-0.001645710552
799.007019,-0.001475991914
798.0026855,-0.0006470810622
796.9979248,-0.001037615119
795.9926758,-0.001431978075
794.9871826,-0.0009257303318
794.0158691,-0.001450296259
793.0095215,-0.001063541858
792.0026855,-0.001632352127
790.9956055,-0.001221444574
789.9880371,-0.00134749827
789.0148926,-0.001946089207
788.0064697,-0.002046220703
786.9977417,-0.001691920334
785.9886475,-0.001404060749
785.013855,-0.002488471335
784.0039063,-0.002455319511
782.9935913,-0.001961911796
781.9829102,-0.001402667491
781.0066528,-0.001597432652
779.9951782,-0.002474984387
778.9832153,-0.002138189506
778.0058594,-0.00136602635
776.9931641,-0.002446361817
776.0150757,-0.001867225161
775.0015869,-0.002193000866
773.987793,-0.002258621156
773.0085449,-0.002179968404
771.9938965,-0.002099549631
771.013916,-0.002156838542
769.9984741,-0.002253625309
768.9827881,-0.00207579718
768.0015869,-0.002176568611
766.9850464,-0.001931554521
766.0032959,-0.002283856971
764.9859619,-0.00162121118
764.0033569,-0.002306516748
762.9852905,-0.0020473029
762.0020142,-0.002287565032
760.9831543,-0.002053228673
759.9991455,-0.002085535321
759.0147095,-0.002289470518
757.994812,-0.002382469131
757.0096436,-0.001944542979
755.9889526,-0.002160959644
755.0030518,-0.002251256024
754.0168457,-0.002413361333
752.9949951,-0.002484765137
752.0080566,-0.002628772752
750.9854736,-0.00287010218
749.9978027,-0.002384477295
749.0097046,-0.002459386364
747.986084,-0.002139992546
746.9972534,-0.002306156093
746.0082397,-0.002408521716
744.9833984,-0.002346734516
743.9935913,-0.002391222166
743.003418,-0.002677296288
742.0129395,-0.002229211619
740.9866333,-0.002205878496
739.9954224,-0.002267685719
739.0037842,-0.002445847029
738.0119019,-0.002267685719
736.9841919,-0.002483787015
735.9914551,-0.002454495756
734.9985352,-0.002313417383
734.005188,-0.002248938428
733.0115356,-0.002212883672
732.0174561,-0.001737351646
730.9875488,-0.00185748213
729.9928589,-0.00182768458
728.9976807,-0.001937584952
728.0023193,-0.001975930063
727.0065308,-0.002192897955
726.010437,-0.001573549584
725.0139771,-0.001355033484
724.0171509,-0.001714868704
722.984436,-0.001680368325
721.9869385,-0.001975414809
720.9890747,-0.001550387475
719.9909058,-0.001095302636
718.9923096,-0.001185097964
717.9935913,-0.001520568854
716.9943848,-0.001397042535
715.994812,-0.001356272143
714.9949341,-0.001307961997
713.994751,-0.001089002239
712.9941406,-0.001221650979
711.9932861,-0.001494050259
710.9921265,-0.0009335312061
709.9904785,-0.001012616674
708.9885864,-0.001303161611
707.9863892,-0.001290153945
706.9838257,-0.001260369201
706.0167236,-0.00132829824
705.0135498,-0.0009311031317
704.0099487,-0.001071340288
703.0061035,-0.001010860433
702.0018311,-0.0006633646553
700.9973755,-0.0009584826184
699.9924927,-0.0008562398143
698.9872437,-0.0005784765817
698.0175781,-0.0007438430912
697.0117798,-0.0008901339606
696.0056152,-0.001221754239
694.9990845,-0.0009387488826
693.9921875,-0.0003693909384
692.9850464,-0.0006017940468
692.0135498,-0.0003618386108
691.0057373,-0.0008272003033
689.9975586,-0.001314362395
688.9891357,-0.001043451368
688.0162964,-0.00107092713
687.0072021,-0.0007156230276
685.9978027,-0.0004490446299
684.9880371,-0.0006733412738
684.0139771,-0.0005556749529
683.0036621,-0.0009507338982
681.9929199,-0.001142810215
681.0179443,-0.0010001685
680.0065918,-0.000822446309
678.9949951,-0.0008393950411
677.9829712,-0.0007827588706
677.0068359,-0.0003954092972
675.9942017,-0.0003392842482
675.0174561,-0.0008580998983
674.0042725,-0.0008164520841
672.9906006,-0.0005207204958
672.0130005,-0.0007892186986
670.9987793,-0.0006749954191
669.984314,-0.0006695677876
669.0056763,-0.0004414419527
667.9906006,-0.0005067585735
667.0114136,-0.0001499574137
665.9956665,-0.0007052338915
665.0159302,-0.000407978252
663.9995728,-0.0006447031046
662.9829102,-0.000726528815
662.0021362,-0.0004329081858
660.9849243,-0.0005041213008
660.0036621,-0.001005075406
658.9857788,-0.0006220600335
658.0039063,-0.0002709415567
656.9853516,-0.0004340977466
656.0029297,-0.0004373044067
654.9838257,-0.0001705032919
654.0007935,-0.000137122217
653.0174561,-0.0005548476474
651.9974365,-0.0006419115816
651.0135498,-0.0005328204134
649.992981,-0.0004195641377
649.0084229,-0.0004067368864
647.9871826,-0.0001716935658
647.0021362,-0.0001721075823
646.0167847,-0.0004453208821
644.9946899,4.815057036E-005
644.008728,-6.217364717E-005
642.9860229,-0.000104514962
641.9995117,-9.395590314E-005
641.0126953,-5.601362136E-005
639.9891357,0.0002078622929
639.00177,-3.251155795E-005
638.0141602,-0.0002284094808
636.989624,0.000352036499
636.0014038,0.0001719945431
635.0129395,0.0003090589598
633.9875488,0.0002804096439
632.9985352,0.0002543005394
632.0092163,0.0002372061281
630.9829102,0.0003965987416
629.993042,0.0004053821904
629.0028687,0.0004363199987
628.0123901,0.0002734677983
626.9849854,0.0004249447957
625.9939575,0.0002247742523
625.0026855,0.0003058727598
624.0111084,0.0004555212217
622.9824829,0.0006177677424
621.9904175,0.0006823721924
620.9980469,0.0006545797223
620.0054321,0.0007346694474
619.0124512,0.0006770313485
617.9824829,0.0005544429296
616.9890137,0.0007055253373
615.9951782,0.0009988187812
615.0012207,0.001173415687
614.006897,0.001033146167
613.0122681,0.001317054033
612.0174561,0.001052944688
610.9855347,0.001519365236
609.9900513,0.001134120044
608.9944458,0.001413159538
607.9985352,0.001556955162
607.0023193,0.00157958339
606.0059204,0.001295945258
605.0091553,0.001589689869
604.012146,0.001825114596
603.0148926,0.001928951009
602.017395,0.001877965638
600.982605,0.002205301542
599.9846191,0.002288332209
598.9862671,0.002479589311
597.9876709,0.002594519407
596.9888306,0.002505650278
595.9896851,0.002905378817
594.9903564,0.002797999885
593.9907227,0.003029701533
592.9908447,0.003121102694
591.9907227,0.003384385956
590.9902954,0.003481367603
589.989563,0.003868388245
588.9886475,0.003766463371
587.9874878,0.003947636113
586.9860229,0.004353008699
585.984314,0.004366919398
584.9823608,0.004672744311
584.0172119,0.004822229967
583.0147705,0.004897201899
582.0120239,0.005183516536
581.0090332,0.005734443665
580.0058594,0.005851471797
579.0023804,0.0060606841
577.9985962,0.006291349418
576.9945679,0.006544710603
575.9902954,0.006941521075
574.9858398,0.006986948662
574.0183105,0.007429163437
573.0132446,0.007555630989
572.0079956,0.008085709997
571.0025024,0.008166601881
569.9967041,0.008875517175
568.9907837,0.008926088922
567.984436,0.009421204217
567.0153198,0.009649029933
566.0084839,0.01007311419
565.0015259,0.0102394186
563.9942627,0.01080096699
562.9868164,0.01138923131
562.0163574,0.01183329429
561.0084229,0.01218400989
560.0001221,0.01255086251
558.9916992,0.01326921862
557.9829712,0.01381473895
557.0114136,0.01451000385
556.0021973,0.01467217878
554.9927368,0.0151060503
553.9830933,0.01582003199
553.0105591,0.0162032973
552.0003052,0.01687438227
550.9899902,0.01743059792
550.0167847,0.01825374365
549.0058594,0.01896416023
547.9946899,0.01957959868
546.9833984,0.020216709
546.0092773,0.0208998695
544.9974365,0.02179298364
543.9854126,0.02223896235
543.0105591,0.023372842
541.9979858,0.02404517494
540.9851685,0.02477774397
540.0097046,0.02572498843
538.99646,0.02686710842
537.9830322,0.02799686044
537.0067749,0.02844414674
535.9928589,0.02949940786
535.0162964,0.0306277331
534.0018921,0.03146786615
532.9871826,0.03250908479
532.0099487,0.03368369862
530.994812,0.03504377604
530.0170898,0.03623554856
529.0015259,0.03730711341
527.9857178,0.03865525872
527.0073242,0.03983755782
525.9910278,0.04138501361
525.012207,0.04234690592
523.9955444,0.04394421354
523.0162354,0.04528568313
521.9991455,0.04671553522
520.9817505,0.04816022888
520.0018311,0.04991364479
518.9839478,0.0511979796
518.0036011,0.05284341052
516.9853516,0.05457105488
516.0045776,0.05613199621
514.9859009,0.05788862333
514.0046387,0.05996793881
512.9855347,0.06149484217
512.0039063,0.06347665936
510.9842224,0.06562885642
510.0021667,0.06740930676
508.9820862,0.06960048527
507.9996338,0.07133353502
507.0169678,0.07334581763
505.9962463,0.07591574639
505.0131531,0.07815883309
503.9919739,0.08056340367
503.0084534,0.08280083537
501.9868469,0.08535887301
501.0029297,0.08785720915
500.0187683,0.09044079483
498.996582,0.09314402193
498.0119934,0.09553515166
496.9893188,0.09844792634
496.004364,0.1007782742
494.9812927,0.1036917716
493.9958801,0.1066518873
493.0102844,0.1094275191
491.9866028,0.1126202866
491.0006104,0.1144772246
490.0144043,0.1178492829
488.9900208,0.1214709207
488.0034485,0.1243512779
487.0166626,0.1274502277
485.9916382,0.1307503283
485.004425,0.1346031576
484.0170288,0.1372840255
482.9914246,0.1403284967
482.0036316,0.1441926509
481.015625,0.1476648301
479.9894104,0.1512974799
479.0010071,0.1549139172
478.0123596,0.1584361345
476.9855347,0.1626556516
475.9965515,0.1662573963
475.0073242,0.1702652276
474.0179443,0.1740099937
472.9902954,0.1782089621
472.0005493,0.1824126095
471.0105896,0.1863777637
469.9822998,0.1904687136
468.9919739,0.1940681636
468.0014343,0.1984447986
467.0107117,0.2025613487
465.9815674,0.2069269568
464.990448,0.2110101134
463.9990845,0.2148518562
463.0075989,0.2196550071
462.0158997,0.2234685421
460.9858704,0.2281541526
459.9938049,0.2327892333
459.0015259,0.2363388836
458.0090637,0.2411264926
457.0163879,0.2451252192
455.9854126,0.2496673465
454.9923706,0.2543274164
453.999176,0.2587632835
453.0057983,0.2633326054
452.0121765,0.2673244476
451.0184326,0.271517843
449.9862671,0.2764393985
448.9920959,0.2812802792
447.9977417,0.285226047
447.0032959,0.2893356681
446.008606,0.2938050926
445.0137329,0.2981932163
444.0186462,0.3025770187
442.985199,0.3074605465
441.9897461,0.3112589419
440.9941711,0.3150752783
439.9983826,0.3188177645
439.0024414,0.3229567409
438.0062866,0.3271285295
437.0099182,0.3309957385
436.0134277,0.3346028924
435.0168152,0.3385246992
433.9815674,0.3420690894
432.9845581,0.3458373547
431.9873657,0.3496994376
430.9900208,0.3530918062
429.9924316,0.3562921584
428.9946899,0.359269768
427.9967957,0.3627472222
426.9986877,0.3660915494
426.0004272,0.3693031967
425.0020142,0.3717536628
424.003418,0.3745145202
423.0046082,0.3770155311
422.0056763,0.3801127374
421.0065918,0.3823301494
420.0072632,0.3844430745
419.007782,0.3863331079
418.0081177,0.3882704079
417.0083923,0.3904730082
416.0083923,0.3923272789
415.0082397,0.3940107524
414.0079041,0.3952210248
413.0074158,0.3968355656
412.0067749,0.3979696333
411.0059509,0.398580879
410.0049133,0.3995262682
409.0038147,0.4004362226
408.0025024,0.4009558856
407.0009766,0.4013956785
405.9993286,0.4019166529
404.9975586,0.4023575485
403.9955139,0.4021058679
402.9933777,0.4025756717
401.9910889,0.4027500749
400.9886169,0.4026126564
399.9859619,0.4026989639
398.9831543,0.4027755857
398.0187683,0.4029323459
397.015625,0.4030980766
396.0123596,0.4032913446
395.0088806,0.4037076533
394.0052795,0.4043978751
393.0015259,0.4048964679
391.9975891,0.4068312049
390.9935303,0.4082016051
389.9892578,0.4110576808
388.9848633,0.4142356813
388.0189209,0.417802453
387.0142212,0.4227419794
386.0093384,0.4283717573
385.0043335,0.4355957806
383.999115,0.4440721571
382.9937744,0.4533100724
381.9882507,0.4648267925
380.9826355,0.4794124663
380.0155029,0.4956745505
379.0095215,0.5147377849
378.0034485,0.5373010635
376.9971313,0.5600335002
375.9907227,0.5865511298
374.9841614,0.6173419952
374.0161438,0.6519908905
373.0092468,0.6891491413
372.0022278,0.7341420054
370.9950562,0.7774635553
369.9877319,0.82958287
369.0190125,0.8880358338
368.0113831,0.9489175677
367.0036011,1.02123487
365.9956665,1.090019107
364.9876099,1.170502901
364.018158,1.257998824
363.0097656,1.352571845
362.0012512,1.449757099
360.9926147,1.529929399
359.9837952,1.640154123
359.0136108,1.755337119
358.0045471,1.876932979
356.9953003,1.983348608
355.9859009,2.121956587
355.0152283,2.239914656
354.0055542,2.383783579
352.995697,2.558556795
351.9857788,2.6873734
351.0144958,2.796246052
350.0042419,3.005081177
348.993866,3.456150293
347.9833374,3.31558156
347.0115356,3.543649912
346.0007629,3.642003059
344.9898071,3.81807375
344.0175781,4.078514576
343.0063782,10
341.9950256,10
340.9835205,10
340.0107727,10
338.9990234,10
337.9871216,4.368999481
337.0139771,4.230757713
336.0018005,10
334.9894714,10
334.0159607,4.030446529
333.0033875,10
331.9906616,10
331.0167542,10
330.0037842,10
328.9906311,10
328.0163574,10
327.0029602,10
325.9894714,10
325.014801,10
324.0010376,10
322.9871216,10
322.0121155,10
320.9979248,10
319.9836121,10
319.0082092,10
317.9936523,10
317.0180054,10
316.0032043,10
314.9882507,10
314.0122375,4.572894573
312.9970093,10
311.98172,10
311.0053406,10
309.9897461,10
309.0131226,4.310957432
307.997345,10
306.9813843,10
306.004364,10
304.9881897,10
304.0110168,10
302.9945679,10
302.0171204,4.609823227
301.0004883,10
299.9836426,10
299.0058594,10
297.9888306,10
297.0107727,10
295.9935303,10
295.0152588,10
293.9977722,10
293.0192566,10
292.0015259,10
290.9836426,10
290.0048523,10
288.9867554,10
288.0076904,10
286.9893799,10
286.0101013,10
284.9915771,10
284.012085,10
282.9932861,10
282.0135803,10
280.9945679,4.144259453
280.0146484,4.20025301
278.9954224,3.98619628
278.0153198,10
276.9958496,4.243873119
276.0154724,10
274.9958191,10
274.0152588,10
272.9953613,10
272.0145569,10
270.9944763,10
270.0134888,10
268.9931641,10
268.0119629,10
266.9914551,10
266.0100403,10
264.9892883,10
264.0076599,10
262.9866943,10
262.0048828,10
260.9837341,10
260.001709,5.111770153
259.0196533,10
257.9981384,10
257.0158386,10
255.9941406,10
255.011673,5.001412392
253.9897461,10
253.0070496,10
251.9849548,10
251.0020752,10
250.0190887,10
248.9966736,10
248.0135193,4.90264225
246.9909363,5.201206207
246.0075531,10
244.9847412,10
244.0011902,10
243.0175476,10
241.9944458,10
241.0106201,10
239.9873657,4.159444332
239.0033417,10
238.0192261,10
236.9956665,10
236.0113678,10
234.9876099,10
234.0031586,10
233.0186005,10
231.9945526,10
231.0098114,10
229.9855957,10
229.0006714,10
228.0157013,4.022179127
226.9911957,4.477818012
226.0059967,10
224.9813385,4.317134857
223.9959869,3.987029314
223.0105438,4.166507721
221.9855957,10
221,10
220.0142975,10
218.9891205,10
218.0032501,3.981604815
217.0173187,10
215.9918518,3.71088171
215.0057373,10
214.0195618,3.741906643
212.9938354,10
212.0074921,3.479271412
210.9815826,3.794130802
209.9950714,4.689027309
209.0084534,3.881922007
207.9823303,10
206.995575,10
206.0087585,3.617617607
204.9823456,3.645618916
203.9953613,3.828294754
203.0082855,3.923393965
201.9816742,3.679524422
200.9944458,3.682540417
200.0071564,3.399496317

LN46_0.75_2_0.5mL_s_0.5mL_Ti_1mL_H2O_DF4_3h,
LN46_0.75_2_0.5mL_s_0.5mL_Ti_1mL_H2O_DF4_3h
Collection Time: 2/1/2024 1:03:58 PM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 12:59:34 PM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 12:59:34 PM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 12:59:36 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 12:59:36 PM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 204.0

LN46_0.75_3_0.5mL_s_0.5mL_Ti_1mL_H2O_DF4_3h,
LN46_0.75_3_0.5mL_s_0.5mL_Ti_1mL_H2O_DF4_3h
Collection Time: 2/1/2024 1:06:05 PM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 12:59:34 PM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 12:59:34 PM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 12:59:36 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 12:59:36 PM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 201.0

LN46_0.75_4_0.5mL_s_0.5mL_Ti_1mL_H2O_DF4_3h,
LN46_0.75_4_0.5mL_s_0.5mL_Ti_1mL_H2O_DF4_3h
Collection Time: 2/1/2024 1:08:18 PM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 12:59:34 PM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 12:59:34 PM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 12:59:36 PM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 12:59:36 PM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 200.0

