LN46_0.75_2_0.5mL_s_0.5mL_Ti_0h_r,Unnamed: 7
670.9987793,-0.0003929265076
669.984314,-0.0004266499891
669.0056763,-0.0007571254973
667.9906006,-0.0007421374903
667.0114136,-0.0009125047363
665.9956665,-0.001138317864
665.0159302,-0.0009991870029
663.9995728,-0.000774128479
662.9829102,-0.00087044877
662.0021362,-0.0002434669295
660.9849243,-0.0008561364375
660.0036621,-0.0005948144244
658.9857788,-0.000976975658
658.0039063,-0.0010385965
656.9853516,-0.0009515603888
656.0029297,-0.0008175372495
654.9838257,-0.0007847226807
654.0007935,-0.0006793374778
653.0174561,-0.0004390111426
651.9974365,-0.0003633904562
651.0135498,-0.000503087067
649.992981,-0.0009768207092
649.0084229,-0.001089880243
647.9871826,-0.0004975021002
647.0021362,-0.0001486117981
646.0167847,-0.0003862539306
644.9946899,-0.0004932099255
644.008728,-0.0003416638938
642.9860229,-0.0005121365539
641.9995117,-0.0004323909816
641.0126953,-0.0005516419187
639.9891357,-0.0004043576191
639.00177,-0.0006902958266
638.0141602,-0.0007046136307
636.989624,-0.0002108159242
636.0014038,-0.0006223702221
635.0129395,-0.0006200955249
633.9875488,-0.0004589744785
632.9985352,-0.0005206687492
632.0092163,-0.0005317345494
630.9829102,-0.0003965989745
629.993042,-0.0009643199155
629.0028687,-0.0004585607385
628.0123901,-0.0004421143094
626.9849854,-0.0001450407435
625.9939575,-0.0003752878984
625.0026855,-0.0005638443981
624.0111084,-0.0003169356787
622.9824829,-0.0003235575859
621.9904175,-0.0006815085071
620.9980469,-0.0005463160924
620.0054321,-0.000572840916
619.0124512,-0.0003889436484
617.9824829,-0.0008612517267
616.9890137,-0.0004780577146
615.9951782,-0.0001510959992
615.0012207,-0.0007141758106
614.006897,-0.0006082564942
613.0122681,-0.0004261327558
612.0174561,-0.0005933667999
610.9855347,-0.0005556232645
609.9900513,-0.0005619830335
608.9944458,-0.0008095276426
607.9985352,-0.0005920742988
607.0023193,-0.000496105873
606.0059204,-0.0005122916773
605.0091553,-0.0006314689526
604.012146,-0.00068641908
603.0148926,-0.0006711184978
602.017395,-0.0007792446995
600.982605,-0.0006160630728
599.9846191,-0.0004725758918
598.9862671,-0.0003307484731
597.9876709,-0.0006000362337
596.9888306,-0.0003072095278
595.9896851,-0.0003718738735
594.9903564,-0.0004691626527
593.9907227,-0.000218733112
592.9908447,-0.0002559367858
591.9907227,-0.0002880670363
590.9902954,-0.000272648962
589.989563,-0.0001115024352
588.9886475,-0.0001023928198
587.9874878,2.971810864E-005
586.9860229,-0.0004676628741
585.984314,-6.584890798E-005
584.9823608,-0.0004266499891
584.0172119,-0.0002721833007
583.0147705,-0.0002763741941
582.0120239,-0.0001274438109
581.0090332,-0.0002900330583
580.0058594,-0.0001384161005
579.0023804,-0.0001169370589
577.9985962,-8.283502098E-007
576.9945679,-0.0001234067604
575.9902954,-0.0002980522986
574.9858398,-0.000173194363
574.0183105,-4.985351188E-005
573.0132446,-0.0002042957785
572.0079956,-0.0001720040746
571.0025024,-0.0002115921234
569.9967041,-5.135472384E-005
568.9907837,-0.0001292035304
567.984436,-2.717941607E-005
567.0153198,-0.0001128481599
566.0084839,-0.0005160148721
565.0015259,-0.0001542012178
563.9942627,-0.0001478872437
562.9868164,-5.233827324E-005
562.0163574,-0.0001164712376
561.0084229,-3.515172284E-005
560.0001221,-7.242290303E-005
558.9916992,5.41827103E-005
557.9829712,-0.0001903754455
557.0114136,-0.0001624299621
556.0021973,-0.0002419146476
554.9927368,-6.657360791E-005
553.9830933,-0.0002105054446
553.0105591,0.0001223802101
552.0003052,5.879101445E-005
550.9899902,-0.0001326712081
550.0167847,-2.738649164E-005
549.0058594,-0.0001249594789
547.9946899,9.500254237E-006
546.9833984,0.0002742707729
546.0092773,9.907690401E-005
544.9974365,-3.421990186E-005
543.9854126,-0.0001032727305
543.0105591,-2.381443846E-005
541.9979858,-5.808422793E-005
540.9851685,-1.346049521E-005
540.0097046,0.0001539193472
538.99646,0.0002435516944
537.9830322,0.0001491805742
537.0067749,8.636417624E-005
535.9928589,0.0001362592302
535.0162964,0.0001749467192
534.0018921,-8.12811777E-006
532.9871826,-3.867191481E-005
532.0099487,0.000136518167
530.994812,0.0001024687517
530.0170898,9.361375123E-005
529.0015259,0.0003615962632
527.9857178,0.0002158649586
527.0073242,7.714703679E-005
525.9910278,0.0001195060686
525.012207,0.0004148654116
523.9955444,0.0001712953381
523.0162354,0.0003237988276
521.9991455,0.0003664928081
520.9817505,0.000280850014
520.0018311,0.0003542385821
518.9839478,0.000270152319
518.0036011,0.0003033082467
516.9853516,0.0005084908917
516.0045776,0.0004119116056
514.9859009,0.0005917419912
514.0046387,0.0004346357309
512.9855347,0.0004220168339
512.0039063,0.0003737729858
510.9842224,0.0004997830838
510.0021667,0.0008144109161
508.9820862,0.0005891498877
507.9996338,0.0005284987274
507.0169678,0.0006937023136
505.9962463,0.0005952413776
505.0131531,0.0007089478313
503.9919739,0.0005825659609
503.0084534,0.0008253035485
501.9868469,0.0008005879936
501.0029297,0.0009917616844
500.0187683,0.0009011446964
498.996582,0.0009827328613
498.0119934,0.000954013085
496.9893188,0.001045471407
496.004364,0.001125607407
494.9812927,0.0009579305188
493.9958801,0.001045549288
493.0102844,0.001025595469
491.9866028,0.001244826475
491.0006104,0.001144112321
490.0144043,0.001065763528
488.9900208,0.001172948512
488.0034485,0.001420742949
487.0166626,0.001365506672
485.9916382,0.001409419929
485.004425,0.001495597302
484.0170288,0.001317651244
482.9914246,0.001446688548
482.0036316,0.001563787693
481.015625,0.001205264824
479.9894104,0.001447467715
479.0010071,0.001786643756
478.0123596,0.001867462532
476.9855347,0.001844715211
475.9965515,0.001795143471
475.0073242,0.001887403079
474.0179443,0.001842869562
472.9902954,0.001981970621
472.0005493,0.002060797065
471.0105896,0.002042460954
469.9822998,0.00204735063
468.9919739,0.002258016728
468.0014343,0.002317296341
467.0107117,0.002294993959
465.9815674,0.002342541004
464.990448,0.00227885996
463.9990845,0.00249791774
463.0075989,0.002623842563
462.0158997,0.002546163741
460.9858704,0.002479953691
459.9938049,0.002702551195
459.0015259,0.002792450599
458.0090637,0.002762412652
457.0163879,0.002851021476
455.9854126,0.002884375164
454.9923706,0.002955312142
453.999176,0.003185037524
453.0057983,0.003087939462
452.0121765,0.003146706615
451.0184326,0.003231351729
449.9862671,0.00305775064
448.9920959,0.003375776811
447.9977417,0.00337697682
447.0032959,0.00352442544
446.008606,0.003449820913
445.0137329,0.003616974922
444.0186462,0.003631618572
442.985199,0.003840704449
441.9897461,0.003682235954
440.9941711,0.003922115546
439.9983826,0.003836212447
439.0024414,0.00386538473
438.0062866,0.004114982206
437.0099182,0.004199162591
436.0134277,0.004108919296
435.0168152,0.004317084793
433.9815674,0.004457085393
432.9845581,0.004372410011
431.9873657,0.004460354336
430.9900208,0.004505497403
429.9924316,0.004602128174
428.9946899,0.004907097667
427.9967957,0.004976768512
426.9986877,0.005124656484
426.0004272,0.00517178094
425.0020142,0.005132200196
424.003418,0.005383601412
423.0046082,0.005373380147
422.0056763,0.005632761866
421.0065918,0.005855354946
420.0072632,0.005893374328
419.007782,0.005951971281
418.0081177,0.006214114837
417.0083923,0.006262381561
416.0083923,0.00650158897
415.0082397,0.006793801673
414.0079041,0.007188023999
413.0074158,0.007390377577
412.0067749,0.007867322303
411.0059509,0.008185145445
410.0049133,0.00855755806
409.0038147,0.009160184301
408.0025024,0.00967406854
407.0009766,0.01065498032
405.9993286,0.01149615087
404.9975586,0.01253290474
403.9955139,0.01349899266
402.9933777,0.0150063308
401.9910889,0.01634110883
400.9886169,0.0184276402
399.9859619,0.02039855532
398.9831543,0.02323482931
398.0187683,0.02613900974
397.015625,0.02927726693
396.0123596,0.03381712735
395.0088806,0.0386714153
394.0052795,0.04433452711
393.0015259,0.05082595348
391.9975891,0.05886558071
390.9935303,0.06749279052
389.9892578,0.07822035253
388.9848633,0.09094953537
388.0189209,0.1041666269
387.0142212,0.1205973774
386.0093384,0.1380069405
385.0043335,0.1596874893
383.999115,0.1856833547
382.9937744,0.210551843
381.9882507,0.2426531017
380.9826355,0.2803555727
380.0155029,0.3214121759
379.0095215,0.3721218407
378.0034485,0.4268415868
376.9971313,0.4859002233
375.9907227,0.5468229055
374.9841614,0.6224303842
374.0161438,0.7063868046
373.0092468,0.7948044538
372.0022278,0.9019330144
370.9950562,1.003069639
369.9877319,1.125027895
369.0190125,1.262077332
368.0113831,1.408486247
367.0036011,1.576048374
365.9956665,1.73851037
364.9876099,1.91594851
364.018158,2.121730089
363.0097656,2.332049847
362.0012512,2.557465792
360.9926147,2.703472137
359.9837952,2.971937895
359.0136108,3.120577097
358.0045471,3.310306787
356.9953003,3.270037174
355.9859009,3.677582026
355.0152283,3.448984623
354.0055542,3.45357132
352.995697,3.439972401
351.9857788,3.498853207
351.0144958,3.584376097
350.0042419,4.392035961
348.993866,3.640171289
347.9833374,3.61635685
347.0115356,3.473222494
346.0007629,3.492800713
344.9898071,3.424558878
344.0175781,3.383222818
343.0063782,3.549081087
341.9950256,3.77940321
340.9835205,10
340.0107727,4.253929615
338.9990234,3.695654631
337.9871216,4.006013393
337.0139771,3.947241783
336.0018005,3.496232748
334.9894714,3.941294909
334.0159607,3.802759171
333.0033875,3.474878311
331.9906616,3.616500378
331.0167542,3.670955181
330.0037842,3.686428547
328.9906311,3.463634253
328.0163574,10
327.0029602,3.627966404
325.9894714,4.183178902
325.014801,3.70585227
324.0010376,3.87337923
322.9871216,4.077860832
322.0121155,3.392558813
320.9979248,3.556690931
319.9836121,3.981092691
319.0082092,3.487451315
317.9936523,4.255856991
317.0180054,3.692176342
316.0032043,3.808529377
314.9882507,3.679027081
314.0122375,3.758265495
312.9970093,3.866572142
311.98172,4.007777214
311.0053406,3.739492655
309.9897461,3.705429077
309.0131226,3.833195448
307.997345,3.480390072
306.9813843,4.22399807
306.004364,3.83177495
304.9881897,3.823940516
304.0110168,3.633556366
302.9945679,3.617057323
302.0171204,3.604490042
301.0004883,4.047513485
299.9836426,4.038700581
299.0058594,3.97635603
297.9888306,3.905231953
297.0107727,3.738448143
295.9935303,3.862308264
295.0152588,3.733582735
293.9977722,3.849578857
293.0192566,10
292.0015259,4.177176952
290.9836426,4.366177559
290.0048523,3.582458496
288.9867554,3.535636187
288.0076904,3.827611923
286.9893799,4.2313447
286.0101013,3.708311081
284.9915771,3.873894453
284.012085,3.769135952
282.9932861,3.844057083
282.0135803,3.730630159
280.9945679,3.537265062
280.0146484,3.558511257
278.9954224,3.760009527
278.0153198,3.911442995
276.9958496,3.632133484
276.0154724,3.836615801
274.9958191,3.647559643
274.0152588,3.7535882
272.9953613,10
272.0145569,3.9666996
270.9944763,3.75453043
270.0134888,3.59763813
268.9931641,3.80294466
268.0119629,3.743195057
266.9914551,3.625392914
266.0100403,3.785449982
264.9892883,3.815458059
264.0076599,3.626558542
262.9866943,5.137454987
262.0048828,4.099981308
260.9837341,3.674685478
260.001709,3.628801346
259.0196533,3.722327232
257.9981384,4.419384003
257.0158386,3.85815835
255.9941406,3.771575689
255.011673,4.006512165
253.9897461,10
253.0070496,3.655255079
251.9849548,3.825982332
251.0020752,3.830340385
250.0190887,3.840477705
248.9966736,3.739219904
248.0135193,3.562568665
246.9909363,3.638040543
246.0075531,3.829666615
244.9847412,3.780389309
244.0011902,4.063503742
243.0175476,3.721166849
241.9944458,3.748120308
241.0106201,4.055161953
239.9873657,3.774923086
239.0033417,3.902542591
238.0192261,3.969194651
236.9956665,3.720927238
236.0113678,4.030535221
234.9876099,3.739994287
234.0031586,3.759566307
233.0186005,3.780096054
231.9945526,3.710866928
231.0098114,3.70621109
229.9855957,3.64511919
229.0006714,3.886851311
228.0157013,3.524784565
226.9911957,3.550586462
226.0059967,3.572401285
224.9813385,3.513976097
223.9959869,3.513701916
223.0105438,3.530889034
221.9855957,3.552051544
221,3.610804081
220.0142975,3.742471933
218.9891205,3.702048779
218.0032501,3.330703735
217.0173187,3.500953913
215.9918518,3.375830173
215.0057373,3.728944063
214.0195618,3.329756975
212.9938354,3.77450037
212.0074921,3.313679934
210.9815826,3.393354654
209.9950714,3.469046593
209.0084534,3.455370903
207.9823303,3.575252533
206.995575,3.474887371
206.0087585,3.32588625
204.9823456,3.321726561
203.9953613,3.340625525
203.0082855,3.375450611
201.9816742,3.351789236
200.9944458,3.321873665
200.0071564,3.281689644

LN46_0.75_2_0.5mL_s_0.5mL_Ti_0h_r,
LN46_0.75_2_0.5mL_s_0.5mL_Ti_0h_r
Collection Time: 2/1/2024 10:01:03 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 9:54:01 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 9:54:01 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 204.0

LN46_0.75_3_0.5mL_s_0.5mL_Ti_0h,
LN46_0.75_3_0.5mL_s_0.5mL_Ti_0h
Collection Time: 2/1/2024 10:03:31 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 9:54:01 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 9:54:01 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 209.0

LN46_0.75_4_0.5mL_s_0.5mL_Ti_0h,
LN46_0.75_4_0.5mL_s_0.5mL_Ti_0h
Collection Time: 2/1/2024 10:06:16 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/1/2024 9:15:53 AM
Method Modifications:
UVVIS SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common SAT Changed: 2/1/2024 9:53:59 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 2/1/2024 9:54:01 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 2/1/2024 9:54:01 AM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 206.0

